CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
KBC,2024,2,32272262724132.0,1210274707062,7564850685710.0,10099531874208.0,12917845044021.0,479760413131.0,8631635179206.0,730475110000.0,428181561798,1162042005875.0,4768374931988.0,11786430100.0,40903897903338,20487239883549,7183944196562.0,13303295686987.0,20416658019789,20416658019789.0,0.0,7909527678668,2085329487298.0,40903897903338,3233031333295.0,2425832483188.0,12917845044021.0,108067032.0,2223693823.0,7676047590000.0,7676047590000,,4494814198106.0,767889660174.0,405229643076.0,,11786430100.0,424500200000.0,793322869508.0,1523797979508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2024,1,30806515153282.0,579964788097,7515103549080.0,9573304924020.0,12684935589848.0,453206302237.0,8530884669781.0,880273000000.0,431680277918,1178215329000.0,4770215930527.0,13069032562.0,39337399823063,19193260988590,6606427472461.0,12586833516129.0,20144138834473,20144138834473.0,0.0,7668465743000,2053872237650.0,39337399823063,3225582263703.0,2402658032880.0,12684935589848.0,51165000.0,2223693823.0,7676047590000.0,7676047590000,,3534244956003.0,701873035122.0,469072519440.0,,13069032562.0,424500200000.0,753397053708.0,1633670053708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2023,4,25291313704623.0,786304327573,1919234663420.0,9932556435331.0,12211299030813.0,441919247486.0,8129144852365.0,524300000000.0,448814409474,1200985590890.0,4773693993119.0,17620881487.0,33420458556988,13226262189864,6579364941623.0,6646897248241.0,20194196367124,20194196367124.0,0.0,7719020522862,2053374990439.0,33420458556988,3203670739033.0,2741131032880.0,12211299030813.0,17990000.0,2223693823.0,7676047590000.0,7676047590000,,3322049863699.0,552908614849.0,337323250730.0,,17620881487.0,424500200000.0,670785142645.0,1195085142645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2023,3,25975784740378.0,911407194702,2283863515212.0,10088583410322.0,12257914494232.0,434016125910.0,7771370073522.0,276423703957.0,361413410773,1181463202766.0,4759223339108.0,16141923066.0,33747154813900,13684302511802,7172565892933.0,6511736618869.0,20062852302098,20062852302098.0,0.0,7648951107242,1992100341033.0,33747154813900,3302042024406.0,2554451740790.0,12257914494232.0,17990000.0,2223693823.0,7676047590000.0,7676047590000,,3296537271327.0,926252991125.0,570835841640.0,,16141923066.0,399500200000.0,630465011904.0,906888715861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2023,2,26065839424722.0,1505354984118,2442444770329.0,9770287521749.0,11939381993612.0,408370154914.0,7698952651270.0,276423703957.0,372411533836,1193880729221.0,4761384329354.0,8309026371.0,33764792075992,13720487908255,7335831985933.0,6384655922322.0,20044304167737,20044304167737.0,0.0,7644221363431,1978281950483.0,33764792075992,2826831529902.0,2540251740790.0,11939381993612.0,17990000.0,2223693823.0,7676047590000.0,7676047590000,,3262282732241.0,858728204738.0,904078305070.0,,8309026371.0,399500200000.0,616078612874.0,892502316831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2023,1,27625748934094.0,2287114863549,2264036408212.0,10417903591663.0,12287310205580.0,369383865090.0,7467304959661.0,377896703957.0,345224203034,1047425242437.0,4755520185061.0,3258570827.0,35093053893755,16191175795229,10218060540702.0,5973115254527.0,18901878098526,18901878098526.0,0.0,6587045753588,1893031491115.0,35093053893755,3136333290748.0,2712118740790.0,12287310205580.0,17990000.0,2223693823.0,7676047590000.0,7676047590000,,2979992012478.0,1103874716034.0,3403650454544.0,,3258570827.0,399500200000.0,429101985083.0,806998689040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2022,4,27836798447913.0,1683149405060,2441801461721.0,11142230904326.0,12254198910019.0,315417766787.0,7095473895612.0,302496703957.0,359551177827,167567010562.0,4712980059992.0,12651824810.0,34932272343525,17067458273132,10638060266973.0,6429398006159.0,17864814070393,17864814070393.0,0.0,5663811818358,1779201398212.0,34932272343525,3568726371175.0,2608339040790.0,12254198910019.0,112180098.0,2223693823.0,7676047590000.0,7676047590000,,3737588054488.0,878153447281.0,3900877866159.0,,12651824810.0,399500200000.0,274649627266.0,577146331223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2022,3,26551232451483.0,1322985556562,2172019547041.0,10769304628393.0,11982830760367.0,304091959120.0,6824159903375.0,447096703957.0,344473199759,173193921957.0,4164506117717.0,13039292063.0,33375392354858,14732800699909,8667314463198.0,6065486236711.0,18642591654949,18642591654949.0,0.0,5837599231188,2383191569938.0,33375392354858,3451005689969.0,3168818921272.0,11982830760367.0,52040148.0,2223693823.0,7676047590000.0,7676047590000,,3428914080258.0,336378748258.0,3534690236368.0,,13039292063.0,399500200000.0,606307278999.0,1053403982956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2022,2,26694115330428.0,1106667089291,2015053050156.0,11612592068142.0,11698903942712.0,260899180127.0,4395362233510.0,203703000000.0,341715529778,179116836988.0,2167278304218.0,11031856183.0,31089477563938,14383118817614,8442385293854.0,5940733523760.0,16706358746324,16706358746324.0,0.0,3918927351380,2365630541121.0,31089477563938,3676572989242.0,3819155625229.0,11698903942712.0,59022960.0,2223693823.0,7676047590000.0,7676047590000,,3415687740408.0,366604291193.0,3472126600005.0,,11031856183.0,399500200000.0,440792243013.0,644495243013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2022,1,26085633025106.0,3099875359584,2016160777863.0,9150301024894.0,11529479104828.0,289816757937.0,5639959447580.0,1113155000000.0,321785471182,181236454070.0,2402040283213.0,13691738338.0,31725592472686,14696214258521,6367875943486.0,8328338315035.0,17029378214165,17029378214165.0,0.0,5579398066110,2323048434232.0,31725592472686,3098639833300.0,2270372565436.0,11529479104828.0,66005772.0,2223693823.0,5757111670000.0,5757111670000,,5845590808545.0,298734949412.0,1374905387888.0,,13691738338.0,438500200000.0,487805127278.0,1600960127278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2021,4,26435451639107.0,2562237220420,2015611338385.0,10149804245540.0,11461402714709.0,246396120053.0,4169658757484.0,263473000000.0,248553074644,190776437679.0,1898741559156.0,18864533950.0,30605110396591,14432440313893,6651881598783.0,7780558715110.0,16172670082698,16172670082698.0,0.0,5100195896628,2280261042247.0,30605110396591,2877345303149.0,3102099614560.0,11461402714709.0,38051614.0,2223693823.0,5697601890000.0,5757111670000,,5642056915459.0,514339547221.0,1435498604852.0,,18864533950.0,438500200000.0,447480863865.0,710953863865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2021,3,27134994292567.0,3696028013910,1956414450598.0,9694752519220.0,11514776988408.0,273022320431.0,3064651041006.0,777973000000.0,249570641263,240248696031.0,777211961760.0,32433915814.0,30199645333573,14953819489479,6994361968243.0,7959457521236.0,15245825844094,15245825844094.0,2684738000000.0,4888147989991,2289006710280.0,30199645333573,2780615760274.0,2811693244624.0,11514776988408.0,46500874.0,2223693823.0,4757111670000.0,4757111670000,,5868224639788.0,572959767618.0,1507358894952.0,,32433915814.0,448500200000.0,20034969858.0,798007969858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2021,2,23901109787741.0,2255240119557,1939832825499.0,8099151597468.0,11372912620583.0,233972624634.0,3584502021332.0,1317973000000.0,245347058181,248199842175.0,778202091403.0,21157212003.0,27485611809073,14865238198364,7053719219707.0,7811518978657.0,12620373610709,12620373610709.0,0.0,4956532047311,2279908419575.0,27485611809073,2946266937865.0,1281965103926.0,11372912620583.0,46500874.0,2223693823.0,4697601890000.0,4757111670000,,5569981910162.0,547951635115.0,1921248719194.0,,21157212003.0,448500200000.0,40879008211.0,1358852008211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2021,1,22774740911876.0,643224785867,1996341879595.0,8643205615825.0,11201163948947.0,290804681642.0,2504666190825.0,155073000000.0,254419083771,383140173596.0,774679359156.0,24442808546.0,25279407102701,13911873424095,7733514657104.0,6178358766991.0,11367533678606,11367533678606.0,0.0,4915688347842,1067912186941.0,25279407102701,2698508231092.0,1252314722355.0,11201163948947.0,54950134.0,2223693823.0,4697601890000.0,4757111670000,,4085865356568.0,1100804123966.0,1960323270706.0,,24442808546.0,448500200000.0,841028765.0,155914028765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2020,4,21210132483116.0,999127183838,1990283177119.0,6675276180948.0,11303332005934.0,242113935277.0,2360660214109.0,140910000000.0,256277089070,393841913682.0,659826097521.0,20675400770.0,23570792697225,12940224671663,6832685154482.0,6107539517181.0,10630568025562,10630568025562.0,0.0,4298861533668,947773348071.0,23570792697225,2701142324970.0,925080022355.0,11303332005934.0,54950134.0,2223693823.0,4697601890000.0,4757111670000,,4218161587925.0,894453239637.0,1546681630497.0,,20675400770.0,448500200000.0,19994269861.0,160904269861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2020,3,16771488836907.0,1263683794350,1908835335260.0,5442425496403.0,7887244421422.0,269299789472.0,2589095790212.0,1000000000.0,261344322410,423672659713.0,862283683083.0,26530757718.0,19360584627119,8930950411096,6329425174886.0,2601525236210.0,10429634216023,10429634216023.0,0.0,4083945657983,961755414217.0,19360584627119,2673238309260.0,259420876000.0,7887244421422.0,46924764.0,2223693823.0,4757111670000.0,4757111670000,,1764599849732.0,631222239895.0,1118467615125.0,,26530757718.0,448500200000.0,159103219520.0,160103219520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2020,2,15653448780395.0,416788415603,1858835335260.0,5519570894632.0,7641050585859.0,217203549041.0,2533262083607.0,1000000000.0,253442750467,411324066879.0,862559146179.0,17876981439.0,18186710864002,7700461975650,5916366198076.0,1784095777574.0,10486248888352,10486248888352.0,0.0,4114317888345,987997856184.0,18186710864002,2586319967278.0,322530199857.0,7641050585859.0,18716213.0,2223693823.0,4757111670000.0,4757111670000,,935814358132.0,302096256782.0,1208043874529.0,,17876981439.0,448500200000.0,135777429018.0,136777429018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2020,1,15847628864045.0,684632747995,1858342095600.0,5582414342681.0,7499171773972.0,223067903797.0,2543977336629.0,1000000000.0,258584592185,422521387712.0,860734975901.0,24308609187.0,18391606200674,7916273112539,6047971981879.0,1868301130660.0,10475333088135,10475333088135.0,0.0,4153108786043,938291158269.0,18391606200674,2589562696068.0,319129188097.0,7499171773972.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1020635295097.0,312729643099.0,1080637902431.0,,24308609187.0,448500200000.0,131509811320.0,132509811320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2019,4,13975831424508.0,653451733786,2874095600.0,5516287684399.0,7605224890198.0,197993020525.0,2551027311002.0,1000000000.0,252575638603,432718621923.0,865439875446.0,33773577293.0,16526858735510,6090318141645,2959832232648.0,3130485908997.0,10436540593865,10436540593865.0,0.0,4035947838171,1016659611871.0,16526858735510,2448748620994.0,391129188097.0,7605224890198.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1099897918268.0,459780990286.0,826035305750.0,,33773577293.0,448500200000.0,126832986221.0,127832986221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2019,3,15298661497237.0,612431875499,3014575250.0,6328486851115.0,8127709285020.0,227018910353.0,2294665668435.0,700000000.0,241717044942,210403606611.0,951255849558.0,32865953188.0,17593327165672,7345847756355,4133407958622.0,3212439797733.0,10247479409317,10247479409317.0,0.0,3915921788779,947624476715.0,17593327165672,2653839818350.0,229129188097.0,8127709285020.0,0.0,2223693823.0,4757111670000.0,4757111670000,,937539777045.0,412910056077.0,1174992325379.0,,32865953188.0,448500200000.0,720065306884.0,720765306884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2019,2,14121898233471.0,810440956445,2961505160.0,4841636626186.0,8220589825425.0,246269320255.0,2615492359717.0,700000000.0,183558378299,83715025605.0,951958348755.0,18729758486.0,16737390593188,6387192946672,3640683762660.0,2746509184012.0,10350197646516,10350197646516.0,0.0,4041242184830,925022317863.0,16737390593188,2255782189129.0,154275987097.0,8220589825425.0,0.0,2223693823.0,4757111670000.0,4757111670000,,829510343402.0,351898830262.0,1392266208567.0,,18729758486.0,448500200000.0,1191053157575.0,1191753157575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2019,1,14494050090535.0,575802869572,2955261620.0,5146061350000.0,8537596443724.0,231634165619.0,2099033659883.0,700000000.0,179902584570,85986354232.0,947062302942.0,11311326158.0,16593083750418,6652464061086,3455338595586.0,3197125465500.0,9940619689332,9940619689332.0,0.0,3739623405868,817063139641.0,16593083750418,1998701394095.0,148692687097.0,8537596443724.0,0.0,2223693823.0,4697601890000.0,4757111670000,,1333592849537.0,424133402562.0,996251008257.0,,11311326158.0,448500200000.0,695506215016.0,696206215016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2018,4,14814379089504.0,224080823490,2955261620.0,5799080633564.0,8592648931659.0,195613439171.0,2158541221116.0,700000000.0,157072716797,132336662165.0,947287545503.0,13296715896.0,16972920310620,7134258326409,3842325062148.0,3291933264261.0,9838661984211,9838661984211.0,0.0,3651951720541,802777119847.0,16972920310620,2059656617943.0,383547730632.0,8592648931659.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1332864916172.0,428286810354.0,1154306000581.0,,13296715896.0,448500200000.0,713638733307.0,714338733307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2018,3,14439911345586.0,710958545621,3007697020.0,5397765791790.0,8146064994355.0,182114316800.0,2083469175972.0,10700000000.0,122007603386,121810570219.0,926906607993.0,12535952971.0,16523380521558,6956786316082,3969879238601.0,2986907077481.0,9566594205476,9566594205476.0,0.0,3393759219869,788901841784.0,16523380521558,2041609822816.0,254840909295.0,8146064994355.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1028654037223.0,403801987363.0,1660498166567.0,,12535952971.0,448500200000.0,702956591551.0,713656591551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2018,2,14162268121008.0,602993185401,3007697020.0,5132814242932.0,8264566865811.0,158886129844.0,1985833257006.0,700000000.0,123342977117,130286187347.0,916544859781.0,12503211788.0,16148101378014,6818939493555,3913960437356.0,2904979056199.0,9329161884459,9329161884459.0,0.0,3173801610465,771427130171.0,16148101378014,1937567266177.0,179911265297.0,8264566865811.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1023234697250.0,356045862025.0,1687273580581.0,,12503211788.0,448500200000.0,628427464296.0,629562010344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2018,1,14024174028208.0,329599493963,1007697020.0,5308717179095.0,8218768302026.0,166081356104.0,2085805815393.0,10700000000.0,120369972883,130725819153.0,919438024711.0,12101113717.0,16109979843601,6841812183616,3726444702791.0,3115367480825.0,9268167659985,9268167659985.0,0.0,3113254644210,770979871952.0,16109979843601,1851724923210.0,167617109295.0,8218768302026.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1212535647023.0,415880490626.0,1509808560581.0,,12101113717.0,448500200000.0,681038629172.0,718173175220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2017,4,13730010630802.0,504567507480,1007697020.0,4744140601375.0,8322624798504.0,157670026423.0,2049756907468.0,26900000000.0,118085134469,134884233798.0,911874770412.0,9082284014.0,15779767538270,6741660188971,3325884769036.0,3415775419935.0,9038107349299,9038107349299.0,0.0,2891591111525,762583093951.0,15779767538270,1810839396239.0,52339773629.0,8322624798504.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1590658068976.0,404146075644.0,1131768768567.0,,9082284014.0,448500200000.0,671172647915.0,724507193963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2017,3,13627438250580.0,435738426661,1207490300.0,4757511812679.0,8316066998375.0,116913522565.0,1560559133944.0,0.0,112780162074,121500528825.0,901940605975.0,5030731855.0,15187997384524,6123385006777,2246191409884.0,3877193596893.0,9064612377747,9064612377747.0,0.0,2916220222827,764459011097.0,15187997384524,1657292312925.0,26092700000.0,8316066998375.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1862906523675.0,389115810262.0,351661404870.0,,5030731855.0,448500200000.0,62273877799.0,302523455647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2017,2,12809906487618.0,255574669289,1207490300.0,4221718553875.0,8217085809031.0,114319965123.0,1555455813872.0,87482533777.0,114690524359,124987824056.0,902747451929.0,3442189287.0,14365362301490,5460823037002,2137982999923.0,3322840037079.0,8904539264488,8904539264488.0,0.0,2787232713398,733373407267.0,14365362301490,1610467488868.0,27737628333.0,8217085809031.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1533058975743.0,399149452888.0,369093546243.0,,3442189287.0,448500200000.0,47799166671.0,293048744519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2017,1,12801139766655.0,186190687739,1248073310.0,4482957905343.0,8037328584688.0,93414515575.0,1711200236127.0,77482533777.0,119253707522,128455871846.0,903154029894.0,4367443993.0,14512340002782,5710649046070,3061206521052.0,2649442525018.0,8801690956712,8801690956712.0,0.0,2495936514849,921821298040.0,14512340002782,1631547373559.0,27008920000.0,8037328584688.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1077076853247.0,802048999717.0,793594985409.0,,4367443993.0,448500200000.0,32975218714.0,305821668195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2016,4,13053537769771.0,295085197835,1235586230.0,4424558890260.0,8243696478710.0,88961616736.0,1604009743453.0,7692700000.0,124169252984,86624808469.0,893138424665.0,4965968778.0,14657547513224,6035471177613,3662260364995.0,2373210812618.0,8622076335611,8622076335611.0,0.0,2320197333764,917945858024.0,14657547513224,1637232744800.0,70744928333.0,8243696478710.0,0.0,2223693823.0,4757111670000.0,4757111670000,,814599449787.0,875175686830.0,1152934860120.0,,4965968778.0,448500200000.0,41194135594.0,260750751298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2016,3,13115423148548.0,643425697274,1291778090.0,4075107994571.0,8309349762691.0,86247915922.0,1563275660573.0,25092700000.0,128486180237,18748659215.0,887063147387.0,4311008194.0,14678698809121,6014934682115,3643437026815.0,2371497655300.0,8663764127006,8663764127006.0,0.0,2301615832189,978215150994.0,14678698809121,1436792899788.0,17744928333.0,8309349762691.0,0.0,2223693823.0,4757111670000.0,4757111670000,,933893402310.0,868926728782.0,1193622150411.0,,4311008194.0,448500200000.0,35812931370.0,290369547074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2016,2,13145303327954.0,516989158086,1332361100.0,4288578961377.0,8255805956719.0,82596890672.0,1569473221190.0,7692700000.0,128913911393,18340085506.0,896262696580.0,5253886594.0,14714776549144,6258818072553,3860321919167.0,2398496153386.0,8455958476591,8455958476591.0,0.0,2173718146893,898307185875.0,14714776549144,1429353594092.0,12699720000.0,8255805956719.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1013538859963.0,1055000580530.0,1293155014973.0,,5253886594.0,448500200000.0,29949679311.0,285947909015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2016,1,12163872293781.0,343915952502,1738191200.0,3488989361715.0,8282246451376.0,46982336988.0,1614518228436.0,7692700000.0,134702890247,19377634803.0,888381687562.0,5131397173.0,13778390522217,5634866558008,2940301270722.0,2694565287286.0,8143523964209,8143523964209.0,0.0,1876410122435,883180697951.0,13778390522217,1324543437400.0,12699720000.0,8282246451376.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1335124016385.0,353599376850.0,1205192380884.0,,5131397173.0,448500200000.0,23171656845.0,332169886549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2015,4,12023441257287.0,228164359677,1738191200.0,3380328787878.0,8364448377871.0,48761540661.0,1650688560966.0,7692700000.0,141005430934,20415184100.0,892602719245.0,6138985318.0,13674129818253,5618538960221,3029021046114.0,2589517914107.0,8055590858032,8055590858032.0,0.0,1798485430220,873172283989.0,13674129818253,1324234430950.0,12699720000.0,8364448377871.0,0.0,2223693823.0,4757111670000.0,4757111670000,,1351536142090.0,425918397786.0,1205201739991.0,,6138985318.0,452867200000.0,15627350117.0,355625579821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2015,3,11651645537932.0,200327908429,2029150500.0,3216807635603.0,8226279158173.0,6201685227.0,1790408697629.0,7692700000.0,142823841946,54001124667.0,1182412093056.0,5425486769.0,13442054235561,5650402397236,2378839231288.0,3271563165948.0,7791651838325,7791651838325.0,0.0,1525063664026,882655030476.0,13442054235561,1396813245405.0,55487161210.0,8226279158173.0,0.0,2223693823.0,4757111670000.0,4757111670000,,2111176917309.0,365398022441.0,611050459991.0,,5425486769.0,768867200000.0,12519201183.0,170380386816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2015,2,11470400683927.0,135061467907,17355150500.0,3211753102351.0,8097483899583.0,8747063586.0,2203127411748.0,14685400000.0,143826716790,10471919000.0,1365872041027.0,5897562135.0,13673528095675,5988575825098,2816344255479.0,3172231569619.0,7684952270577,7684952270577.0,0.0,1422336109333,878683017421.0,13673528095675,1380724720045.0,62699720000.0,8097483899583.0,0.0,2223693823.0,4757111670000.0,4757111670000,,2111144607562.0,369361429906.0,1025101059425.0,,5897562135.0,970219700000.0,44144296000.0,442304440694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2015,1,11159094291481.0,352065177224,2154021300.0,3192468596064.0,7600837339535.0,11569157358.0,2352330709417.0,0.0,379478379576,21626562810.0,1515500475981.0,7280422996.0,13511425000898,5913783115006,2658528860753.0,3255254254253.0,6711973635527,6711973635527.0,0.0,1328040491704,0.0,13511425000898,1314975977819.0,0.0,7600837339535.0,0.0,2223693823.0,4757111670000.0,4757111670000,,2228057598766.0,338214063054.0,932783670400.0,,7280422996.0,1137219700000.0,269000000.0,428444868054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2014,4,10686987018484.0,149105090802,2497416000.0,2869626800121.0,7614729360490.0,51028351071.0,2400468897096.0,0.0,375591958649,22182071105.0,1518171144989.0,22380584962.0,13087455915580,6830314792805,3341208179203.0,3489106613602.0,5376681286816,5376681286816.0,0.0,1170209142993,0.0,13087455915580,1374450127350.0,0.0,7614729360490.0,36553395357.0,2223693823.0,3957111670000.0,3957111670000,,3054659342874.0,408858439492.0,998211850989.0,,22320584962.0,1141492700000.0,386000000.0,462143137391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2014,3,9879971252061.0,71621758726,2747157600.0,2262313716580.0,7484964376115.0,58324243040.0,2263880951164.0,0.0,376112104373,97034285762.0,1526655874192.0,7623042395.0,12143852203225,6080194377024,4725578491063.0,1354615885961.0,5215615195020,5215615195020.0,0.0,1009143051197,0.0,12143852203225,1369743179191.0,0.0,7484964376115.0,44109829399.0,2223693823.0,3957111670000.0,3957111670000,,902914380262.0,355744283663.0,2625947205249.0,,7563042395.0,1185992700000.0,300000000.0,256455644442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2014,2,10071992009451.0,107705763535,2497416000.0,2390437562364.0,7515819673108.0,55531594444.0,2397657220503.0,0.0,386249568025,99875876441.0,1628938367040.0,17137764555.0,12469649229954,6528777854410,5037479306540.0,1491298547870.0,5092363344070,5092363344070.0,0.0,885891200247,0.0,12469649229954,1451858773040.0,0.0,7515819673108.0,40723920908.0,2223693823.0,3957111670000.0,3957111670000,,952684663945.0,456229906070.0,2699100785506.0,,17137764555.0,1007424700000.0,300000000.0,265455644442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
KBC,2014,1,9965306818444.0,181086403564,3152987700.0,2255648208469.0,7480491179779.0,44928038932.0,2481649834841.0,0.0,389330717821,87996248885.0,1708758503223.0,21108720470.0,12446956653285,7524142620794,6457871668515.0,1066270952279.0,4063761292200,4063761292200.0,0.0,857289148377,0.0,12446956653285,1467023044808.0,0.0,7480491179779.0,30967413207.0,2223693823.0,2957111670000.0,2957111670000,,526921014613.0,385968544127.0,3252972516030.0,,21108720470.0,1058724700000.0,300000000.0,274455644442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
