CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
STB,2023,4,0.1376983535219394,13694367000000,2258942000000,0.2899961910157082,,,,,,,,,,,-3409696000000,,,,,,2754641000000,-635469000000,139770000000.0,2258942000000,0.0,2258942000000,13694367000000.0,-8061279000000.0,5633088000000.0,1432118000000.0,-845875000000.0,586243000000.0,296504000000.0,0.0,-9579000000.0,265296000000.0,-63963000000.0,201333000000.0,806000000.0,6708395000000.0,3298699000000.0,-544058000000.0,-495699000000.0,0.0
STB,2023,3,0.28376212137797485,13651131000000,1634592000000,0.3491107264979486,,,,,,,,,,,-3014859000000,,,,,,2085293000000,-450701000000,0.0,1634592000000,0.0,1634592000000,13651131000000.0,-8800023000000.0,4851108000000.0,1562211000000.0,-842696000000.0,719515000000.0,299692000000.0,0.0,16071000000.0,45599000000.0,-15573000000.0,30026000000.0,10437000000.0,5926849000000.0,2911990000000.0,-826697000000.0,-450701000000.0,0.0
STB,2023,2,1.0309970719743446,14673964000000,1925126000000,1.3947659440544653,,,,,,,,,,,-3049214000000,,,,,,2372538000000,-447412000000,0.0,1925126000000,0.0,1925126000000,14673964000000.0,-8922528000000.0,5751436000000.0,1613206000000.0,-959444000000.0,653762000000.0,245060000000.0,0.0,21196000000.0,84141000000.0,-18186000000.0,65955000000.0,-1000000.0,6737408000000.0,3688194000000.0,-1315656000000.0,-447412000000.0,2029.0
STB,2023,1,0.8555585767298365,13907868000000,1899957000000,0.4912430655628079,,,,,,,,,,,-3416137000000,,,,,,2382528000000,-482571000000,0.0,1899957000000,0.0,1899957000000,13907868000000.0,-8071166000000.0,5836702000000.0,1529175000000.0,-870792000000.0,658383000000.0,258292000000.0,0.0,6129000000.0,50411000000.0,-21152000000.0,29259000000.0,11595000000.0,6800360000000.0,3384223000000.0,-1001695000000.0,-482571000000.0,0.0
STB,2022,4,0.8243517490695536,12036905000000,1751123000000,1.041252315335594,,,,,,,,,,,-2645824000000,,,,,,1899038000000,-18105000000,-129810000000.0,1751123000000,0.0,1751123000000,12036905000000.0,-5993507000000.0,6043398000000.0,1950534000000.0,-1064108000000.0,886426000000.0,303193000000.0,0.0,-19574000000.0,683761000000.0,-64576000000.0,619185000000.0,6000000.0,7832634000000.0,5186810000000.0,-3287772000000.0,-147915000000.0,0.0
STB,2022,3,0.37371896414921135,10633692000000,1211607000000,0.8939408623665057,,,,,,,,,,,-3097107000000,,,,,,1532027000000,-320420000000,0.0,1211607000000,0.0,1211607000000,10633692000000.0,-4871714000000.0,5761978000000.0,1869613000000.0,-838154000000.0,1031459000000.0,219545000000.0,0.0,-2221000000.0,66966000000.0,-26071000000.0,40895000000.0,2549000000.0,7054205000000.0,3957098000000.0,-2425071000000.0,-320420000000.0,0.0
STB,2022,2,-0.06134316308816716,7225005000000,803889000000,-0.27762326805584636,,,,,,,,,,,-2389672000000,,,,,,1319061000000,-515172000000,0.0,803889000000,0.0,803889000000,7225005000000.0,-4622706000000.0,2602299000000.0,2399372000000.0,-658794000000.0,1740578000000.0,241574000000.0,0.0,4304000000.0,1559504000000.0,-19814000000.0,1539690000000.0,745000000.0,6129190000000.0,3739518000000.0,-2420457000000.0,-515172000000.0,1104.0
STB,2022,1,-0.020849793490347556,7495246000000,1274076000000,0.5904836329772227,,,,,,,,,,,-2831806000000,,,,,,1588946000000,-314870000000,0.0,1274076000000,0.0,1274076000000,7495246000000.0,-4755787000000.0,2739459000000.0,2110416000000.0,-574799000000.0,1535617000000.0,297932000000.0,0.0,-2492000000.0,563972000000.0,-18393000000.0,545579000000.0,9166000000.0,5125261000000.0,2293455000000.0,-704509000000.0,-314870000000.0,0.0
STB,2021,4,-0.187459660282467,6597908000000,857867000000,0.025408493802369085,,,,,,,,,,,-2399883000000,,,,,,1150763000000,-245392000000,-47504000000.0,857867000000,0.0,857867000000,6597908000000.0,-4103022000000.0,2494886000000.0,2554417000000.0,-575458000000.0,1978959000000.0,212160000000.0,0.0,43521000000.0,132862000000.0,-247981000000.0,-115119000000.0,-2000000.0,4614405000000.0,2214522000000.0,-1063759000000.0,-292896000000.0,0.0
STB,2021,3,-0.101118410441176,7740806000000,639728000000,-0.10684946807025382,,,,,,,,,,,-2423811000000,,,,,,824771000000,-185043000000,0.0,639728000000,0.0,639728000000,7740806000000.0,-4427778000000.0,3313028000000.0,1062325000000.0,-472492000000.0,589833000000.0,150086000000.0,0.0,68621000000.0,148566000000.0,-109440000000.0,39126000000.0,37766000000.0,4198460000000.0,1774649000000.0,-949878000000.0,-185043000000.0,0.0
STB,2021,2,-0.08030389312887713,7697174000000,1112839000000,2.24093252176952,,,,,,,,,,,-2336056000000,,,,,,1424248000000,-311409000000,0.0,1112839000000,0.0,1112839000000,7697174000000.0,-4548965000000.0,3148209000000.0,1478293000000.0,-541975000000.0,936318000000.0,167745000000.0,0.0,17168000000.0,499444000000.0,-24362000000.0,475082000000.0,1591000000.0,4746113000000.0,2410057000000.0,-985809000000.0,-311409000000.0,0.0
STB,2021,1,-0.09801969266546424,7654848000000,801062000000,0.019498791586540602,,,,,,,,,,,-2669373000000,,,,,,1000244000000,-199182000000,0.0,801062000000,0.0,801062000000,7654848000000.0,-4646484000000.0,3008364000000.0,1335613000000.0,-498204000000.0,837409000000.0,207102000000.0,0.0,34354000000.0,84326000000.0,-26309000000.0,58017000000.0,93000000.0,4145339000000.0,1475966000000.0,-475722000000.0,-199182000000.0,0.0
STB,2020,4,0.10122702589737041,8120099000000,836610000000,0.5738532041055895,,,,,,,,,,,-3939271000000,,,,,,1013587000000,-458238000000,281261000000.0,836610000000,0.0,836610000000,8120099000000.0,-5106479000000.0,3013620000000.0,1546863000000.0,-470531000000.0,1076332000000.0,252048000000.0,0.0,120579000000.0,601190000000.0,-16968000000.0,584222000000.0,-30353000000.0,5016448000000.0,1077177000000.0,-63590000000.0,-176977000000.0,0.0
STB,2020,3,0.018920603534016762,8611597000000,716260000000,-0.07204460860586447,,,,,,,,,,,-2625228000000,,,,,,897259000000,-180999000000,0.0,716260000000,0.0,716260000000,8611597000000.0,-5575739000000.0,3035858000000.0,1712219000000.0,-463336000000.0,1248883000000.0,159386000000.0,0.0,5986000000.0,366072000000.0,-7872000000.0,358200000000.0,1734000000.0,4810047000000.0,2184819000000.0,-1287560000000.0,-180999000000.0,692.0
STB,2020,2,0.14642313037698884,8369258000000,343370000000,0.11779546527336947,,,,,,,,,,,-1973154000000,,,,,,440551000000,-97181000000,0.0,343370000000,0.0,343370000000,8369258000000.0,-5732059000000.0,2637199000000.0,1091313000000.0,-393809000000.0,697504000000.0,165622000000.0,0.0,-50526000000.0,131546000000.0,-21260000000.0,110286000000.0,1177000000.0,3561262000000.0,1588108000000.0,-1147557000000.0,-97181000000.0,0.0
STB,2020,1,0.15445378219847428,8486713000000,785741000000,-0.06929411235167168,,,,,,,,,,,-2477566000000,,,,,,987883000000,-202142000000,0.0,785741000000,0.0,785741000000,8486713000000.0,-5646836000000.0,2839877000000.0,1126417000000.0,-405121000000.0,721296000000.0,232683000000.0,0.0,18004000000.0,82415000000.0,-11391000000.0,71024000000.0,228000000.0,3883112000000.0,1405546000000.0,-417663000000.0,-202142000000.0,0.0
SZC,2024,4,-0.10390344167643756,231655494856,75231475689,0.34195762277635466,20842774594.0,-6647041204.0,231655494856.0,-1992366752.0,229663128104.0,-132533757539.0,97129370565.0,-6654971704.0,,-2178211714.0,-16917744783,92221216958.0,196781144.0,,-54300000.0,142481144.0,92363698102,-17132222413,0.0,75231475689,,75231475689,,,,,,,,,,,,,,,,,,
SZC,2024,3,-0.20825567520052937,164765229507,59589435909,0.0816683224619326,15083858773.0,-7492072627.0,164765229507.0,-4000000.0,164761229507.0,-79196444673.0,85564784834.0,-8288901427.0,,-2388398253.0,-16774873015,73196470912.0,0.0,,-92174321.0,-92174321.0,73104296591,-13514860682,0.0,59589435909,,59589435909,,,,,,,,,,,,,,,,,,
SZC,2024,2,-0.08932878256035168,262431940870,102227480516,0.06521790877292298,1145988546.0,-8898428134.0,262431940870.0,-3500000.0,262428440870.0,-112903362587.0,149525078283.0,-10348338134.0,,-335361149.0,-13451657187,126535710359.0,23722.0,,-100000000.0,-99976278.0,126435734081,-24208253565,0.0,102227480516,,102227480516,,,,,,,,,,,,,,,,,,
SZC,2024,1,2.3837840127110144,213728657568,65078765738,4.537022003779412,2941865738.0,-9144609164.0,213728657568.0,-8500000.0,213720157568.0,-115219016812.0,98501140756.0,-9351009164.0,,-136987371.0,-9123880937,82831129022.0,0.0,,-134055286.0,-134055286.0,82697073736,-17618307998,0.0,65078765738,,65078765738,,,,,,,,,,,,,,,,,,
SZC,2023,4,0.32124053562188903,258516219825,56060992100,0.492297583013906,7784388738.0,-11109327063.0,258516219825.0,-4500000.0,258511719825.0,-165852941332.0,92658778493.0,-11275765245.0,,-1630714307.0,-22609219077,64927468602.0,546763889.0,,0.0,546763889.0,65474232491,-9413240391,0.0,56060992100,,56060992100,,,,,,,,,,,,,,,,,,
SZC,2023,3,0.687916387523719,208104086567,55090303258,1.362506324801803,6127403524.0,-10763812439.0,208104086567.0,-5500000.0,208098586567.0,-122427922663.0,85670663904.0,-10763812439.0,,-5541813198.0,-7656216399,67836225392.0,0.0,,-465738472.0,-465738472.0,67370486920,-12280183662,0.0,55090303258,,55090303258,,,,,,,,,,,,,,,,,,
SZC,2023,2,0.0974363116505216,288174190470,95968608558,0.5688903669447266,1741097954.0,-12325404536.0,288174190470.0,-1500000.0,288172690470.0,-150475903916.0,137696786554.0,-12325404536.0,,-625080298.0,-7469634153,119017765521.0,419177421.0,,-13602577.0,405574844.0,119423340365,-23454731807,0.0,95968608558,,95968608558,,,,,,,,,,,,,,,,,,
SZC,2023,1,-0.7722620337885707,63162618171,11753387596,-0.8439361969525444,1431351806.0,-11649240151.0,63162618171.0,0.0,63162618171.0,-28868203507.0,34294414664.0,-11649240151.0,,-751678397.0,-8715620427,14609227495.0,0.0,,0.0,0.0,14609227495,-2855839899,0.0,11753387596,,11753387596,,,,,,,,,,,,,,,,,,
SZC,2022,4,0.3246492669778625,195661738234,37566898679,-0.4483962770358851,5772590976.0,-10461032260.0,195661738234.0,0.0,195661738234.0,-127986979611.0,67674758623.0,-10461032260.0,,-4741407182.0,-11714279971,46530630186.0,1531975701.0,,0.0,1531975701.0,48062605887,-10495707208,0.0,37566898679,,37566898679,,,,,,,,,,,,,,,,,,
SZC,2022,3,-0.24273514735178794,123290518479,23318584454,-0.6495125314166155,4602345448.0,-9831531349.0,123290518479.0,0.0,123290518479.0,-76018615398.0,47271903081.0,-9831531349.0,,-3674750674.0,-10267774806,28100191700.0,7158000.0,,0.0,7158000.0,28107349700,-4788765246,0.0,23318584454,,23318584454,,,,,,,,,,,,,,,,,,
SZC,2022,2,0.1698775127673852,262588532392,61169735362,-0.44108687709618233,4353086426.0,-10173606466.0,262588532392.0,0.0,262588532392.0,-170239448362.0,92349084030.0,-10173606466.0,,-1193015029.0,-10522122259,74813426702.0,0.0,,0.0,0.0,74813426702,-13643691340,0.0,61169735362,,61169735362,,,,,,,,,,,,,,,,,,
SZC,2022,1,0.555987371306237,277347774821,75311426266,-0.05325748727288903,505964421.0,-1735728715.0,277347774821.0,0.0,277347774821.0,-175003201482.0,102344573339.0,-1735728715.0,,-354426922.0,-7565640590,93194741533.0,0.0,,0.0,0.0,93194741533,-17883315267,0.0,75311426266,,75311426266,,,,,,,,,,,,,,,,,,
SZC,2021,4,1.0880972820427688,147708335415,68104867888,1.8672488980190165,4398880045.0,-2130640652.0,147708335415.0,0.0,147708335415.0,-53126146603.0,94582188812.0,-2143510341.0,,-1012073189.0,-14654085813,81171399514.0,286500000.0,,0.0,286500000.0,81457899514,-13353031626,0.0,68104867888,,68104867888,,,,,,,,,,,,,,,,,,
SZC,2021,3,0.8389066145478477,162810300845,66531863602,0.7940252541120048,4974544809.0,-1759464106.0,162810300845.0,0.0,162810300845.0,-63642851768.0,99167449077.0,-1759464106.0,,-6332746102.0,-12515376053,83534407625.0,185000000.0,,0.0,185000000.0,83719407625,-17187544023,0.0,66531863602,,66531863602,,,,,,,,,,,,,,,,,,
SZC,2021,2,0.46722035671946477,224458141580,109444085056,0.5305693567916538,1955290773.0,-1727922971.0,224458141580.0,0.0,224458141580.0,-74504665251.0,149953476329.0,-1732736198.0,,-107050922.0,-19516961060,130552018922.0,4055762300.0,,0.0,4055762300.0,134607781222,-25163696166,0.0,109444085056,,109444085056,,,,,,,,,,,,,,,,,,
SZC,2021,1,0.47646631118925376,178245517885,79547950212,0.4825048799411818,1687827390.0,-1581228866.0,178245517885.0,0.0,178245517885.0,-70931326162.0,107314191723.0,-1581228866.0,,-3592057128.0,-7006593812,96822139307.0,78122165.0,,0.0,78122165.0,96900261472,-17352311260,0.0,79547950212,,79547950212,,,,,,,,,,,,,,,,,,
SZC,2020,4,0.446001366099525,70738244183,23752687789,0.1487999819038095,5609034410.0,-2137180377.0,70738244183.0,0.0,70738244183.0,-42397578572.0,28340665611.0,-2142234225.0,,770747643.0,-10002346352,22575867087.0,5448563768.0,,0.0,5448563768.0,28024430855,-4271743066,0.0,23752687789,,23752687789,,,,,,,,,,,,,,,,,,
SZC,2020,3,-0.4925572720836299,88536470290,37085243616,-0.4360160060334324,4279694319.0,-2034068333.0,88536470290.0,0.0,88536470290.0,-37320339906.0,51216130384.0,-2034068333.0,,-96050922.0,-8467052525,44898652923.0,0.0,,0.0,0.0,44898652923,-7813409307,0.0,37085243616,,37085243616,,,,,,,,,,,,,,,,,,
SZC,2020,2,1.5126323923099079,152981888884,71505472503,1.3424276801254047,8433694579.0,-2153533967.0,152981888884.0,0.0,152981888884.0,-63601332872.0,89380556012.0,-2194718263.0,,-3665314729.0,-6876583932,85077633667.0,0.0,,0.0,0.0,85077633667,-13572161164,0.0,71505472503,,71505472503,,,,,,,,,,,,,,,,,,
SZC,2020,1,1.5102308813171186,120724405653,53657799909,1.897854330953572,3484382246.0,-1982923022.0,120724405653.0,0.0,120724405653.0,-55922269241.0,64802136412.0,-1982923022.0,,-754831182.0,-5298622283,60250142171.0,1564706716.0,,0.0,1564706716.0,61814848887,-8157048978,0.0,53657799909,,53657799909,,,,,,,,,,,,,,,,,,
TCB,2024,4,0.042920170190612936,15064961000000,3371065000000,-0.24056451709192506,,,,,,,,,,,-4740723000000,,,,,,4696032000000,-1282376000000,6455000000.0,3420111000000,-49046000000.0,3371065000000,15064961000000.0,-6463144000000.0,8601817000000.0,2262105000000.0,-799263000000.0,1462842000000.0,-424270000000.0,2001000000.0,249851000000.0,3884139000000.0,-4221848000000.0,-337709000000.0,67000000.0,9554599000000.0,4813876000000.0,-117844000000.0,-1275921000000.0,
TCB,2024,3,0.043733463173710956,15168282000000,5737505000000,0.2437840658338939,,,,,,,,,,,-3430902000000,,,,,,7214168000000,-1422429000000,1283000000.0,5793022000000,-55517000000.0,5737505000000,15168282000000.0,-6239606000000.0,8928676000000.0,2675088000000.0,-728305000000.0,1946783000000.0,61041000000.0,-527000000.0,389242000000.0,1986320000000.0,-1563606000000.0,422714000000.0,6406000000.0,11754335000000.0,8323433000000.0,-1109265000000.0,-1421146000000.0,
TCB,2024,2,0.09652355381801987,15348981000000,6193361000000,0.39018732653132226,,,,,,,,,,,-3948974000000,,,,,,7826509000000,-1558837000000,2296000000.0,6269968000000,-76607000000.0,6193361000000,15348981000000.0,-5871055000000.0,9477926000000.0,3189894000000.0,-728422000000.0,2461472000000.0,411351000000.0,103232000000.0,646934000000.0,1967716000000.0,-1706986000000.0,260730000000.0,58051000000.0,13419696000000.0,9470722000000.0,-1644213000000.0,-1556541000000.0,
TCB,2024,1,0.056439078793245515,14507238000000,6220997000000,0.38339832262038587,,,,,,,,,,,-3249136000000,,,,,,7801659000000,-1524069000000,-587000000.0,6277003000000,-56006000000.0,6220997000000,14507238000000.0,-6007694000000.0,8499544000000.0,2834555000000.0,-663404000000.0,2171151000000.0,544434000000.0,-23405000000.0,1073030000000.0,1486753000000.0,-1489777000000.0,-3024000000.0,37000000.0,12261767000000.0,9012631000000.0,-1210972000000.0,-1524656000000.0,
TCB,2023,4,0.1791782866976995,14444980000000,4438909000000,0.2524177038331144,,,,,,,,,,,-3610089000000,,,,,,5773070000000,-1295383000000,3928000000.0,4481615000000,-42706000000.0,4438909000000,14444980000000.0,-6847777000000.0,7597203000000.0,3203500000000.0,-707749000000.0,2495751000000.0,312534000000.0,32233000000.0,247528000000.0,1224044000000.0,-915472000000.0,308572000000.0,23633000000.0,11017454000000.0,7407365000000.0,-1634295000000.0,-1291455000000.0,
TCB,2023,3,0.29163842198571,14532716000000,4612943000000,-0.12929924427601083,,,,,,,,,,,-3630731000000,,,,,,5842790000000,-1177199000000,3114000000.0,4668705000000,-55762000000.0,4612943000000,14532716000000.0,-7260556000000.0,7272160000000.0,3008697000000.0,-753037000000.0,2255660000000.0,123789000000.0,-5587000000.0,634737000000.0,719642000000.0,-590358000000.0,129284000000.0,8450000000.0,10418493000000.0,6787762000000.0,-944972000000.0,-1174085000000.0,
TCB,2023,2,0.32516070032206335,13997858000000,4455055000000,-0.23235361267505525,,,,,,,,,,,-2868890000000,,,,,,5649010000000,-1146560000000,999000000.0,4503449000000,-48394000000.0,4455055000000,13997858000000.0,-7702981000000.0,6294877000000.0,2621676000000.0,-602328000000.0,2019348000000.0,-11153000000.0,8707000000.0,74200000000.0,1657903000000.0,-718742000000.0,939161000000.0,31000000.0,9325171000000.0,6456281000000.0,-807271000000.0,-1145561000000.0,
TCB,2023,1,0.28481543357289,13732205000000,4496895000000,-0.18306805890476607,,,,,,,,,,,-3142086000000,,,,,,5623358000000,-1087579000000,1318000000.0,4537097000000,-40202000000.0,4496895000000,13732205000000.0,-7205325000000.0,6526880000000.0,2544212000000.0,-600074000000.0,1944138000000.0,-229420000000.0,29267000000.0,-30632000000.0,2858105000000.0,-1801006000000.0,1057099000000.0,2642000000.0,9299974000000.0,6157888000000.0,-534530000000.0,-1086261000000.0,
TCB,2022,4,0.2880716220218959,12250039000000,3544272000000,-0.22820242017494768,,,,,,,,,,,-3989840000000,,,,,,4746223000000,-1213783000000,39647000000.0,3572087000000,-27815000000.0,3544272000000,12250039000000.0,-5430628000000.0,6819411000000.0,3347346000000.0,-812774000000.0,2534572000000.0,-304011000000.0,-11259000000.0,-106393000000.0,1107240000000.0,-612268000000.0,494972000000.0,30000000.0,9427322000000.0,5437482000000.0,-691259000000.0,-1174136000000.0,
TCB,2022,3,0.23366658710036986,11251381000000,5297966000000,0.22140492438214682,,,,,,,,,,,-3014021000000,,,,,,6715079000000,-1343692000000,-3847000000.0,5367540000000,-69574000000.0,5297966000000,11251381000000.0,-3685920000000.0,7565461000000.0,2708827000000.0,-585768000000.0,2123059000000.0,27677000000.0,17771000000.0,156659000000.0,1135827000000.0,-694501000000.0,441326000000.0,6415000000.0,10338368000000.0,7324347000000.0,-609268000000.0,-1347539000000.0,
TCB,2022,2,0.21116856209034168,10563140000000,5803525000000,0.23187641340944817,,,,,,,,,,,-3195863000000,,,,,,7321136000000,-1446671000000,7790000000.0,5882255000000,-78730000000.0,5803525000000,10563140000000.0,-2769300000000.0,7793840000000.0,2386902000000.0,-399740000000.0,1987162000000.0,-32801000000.0,-152679000000.0,593985000000.0,1284076000000.0,-541498000000.0,742578000000.0,2295000000.0,10934380000000.0,7738517000000.0,-417381000000.0,-1438881000000.0,
TCB,2022,1,0.31123406024027506,10688076000000,5504614000000,0.25197936920833647,,,,,,,,,,,-3002664000000,,,,,,6785330000000,-1170786000000,0.0,5614544000000,-109930000000.0,5504614000000,10688076000000.0,-2577013000000.0,8111063000000.0,2397262000000.0,-710191000000.0,1687071000000.0,34072000000.0,-95678000000.0,-218698000000.0,972806000000.0,-484307000000.0,488499000000.0,51000000.0,10006380000000.0,7003716000000.0,-218386000000.0,-1170786000000.0,
TCB,2021,4,0.2406023796199548,9510371000000,4592230000000,0.16167847048606676,,,,,,,,,,,-3391848000000,,,,,,6139979000000,-1456161000000,0.0,4683818000000,-91588000000.0,4592230000000,9510371000000.0,-2265768000000.0,7244603000000.0,2695597000000.0,-592550000000.0,2103047000000.0,-27843000000.0,-28535000000.0,331768000000.0,1052548000000.0,-520578000000.0,531970000000.0,4001000000.0,10159011000000.0,6767163000000.0,-627184000000.0,-1456161000000.0,
TCB,2021,3,0.1843123632871721,9120277000000,4337600000000,0.3996691855290934,,,,,,,,,,,-2627889000000,,,,,,5562329000000,-1130274000000,0.0,4432055000000,-94455000000.0,4337600000000,9120277000000.0,-2377788000000.0,6742489000000.0,1921277000000.0,-424238000000.0,1497039000000.0,93418000000.0,-15779000000.0,306408000000.0,933055000000.0,-777501000000.0,155554000000.0,20000000.0,8779149000000.0,6151260000000.0,-588931000000.0,-1130274000000.0,
TCB,2021,2,0.31527497586674247,8721445000000,4711126000000,0.672463034443439,,,,,,,,,,,-2590526000000,,,,,,6017766000000,-1211109000000,0.0,4806657000000,-95531000000.0,4711126000000,8721445000000.0,-2133645000000.0,6587800000000.0,1915726000000.0,-458644000000.0,1457082000000.0,100254000000.0,61654000000.0,554701000000.0,1066834000000.0,-622383000000.0,444451000000.0,21000000.0,9205963000000.0,6615437000000.0,-597671000000.0,-1211109000000.0,
TCB,2021,1,0.163755217237235,8151158000000,4396729000000,0.7902778298068481,,,,,,,,,,,-2563083000000,,,,,,5518302000000,-1042085000000,0.0,4476217000000,-79488000000.0,4396729000000,8151158000000.0,-2027437000000.0,6123721000000.0,1706894000000.0,-381822000000.0,1325072000000.0,65621000000.0,134965000000.0,611531000000.0,1291294000000.0,-620023000000.0,671271000000.0,21000000.0,8932202000000.0,6369119000000.0,-850817000000.0,-1042085000000.0,
TCB,2020,4,0.15654506991383313,7665930000000,3953099000000,0.3049778723814441,,,,,,,,,,,-2306767000000,,,,,,5088857000000,-1081306000000,0.0,4007551000000,-54452000000.0,3953099000000,7665930000000.0,-2210191000000.0,5455739000000.0,1629671000000.0,-560537000000.0,1069134000000.0,13411000000.0,27787000000.0,500764000000.0,1364698000000.0,-673645000000.0,691053000000.0,4002000000.0,7761890000000.0,5455123000000.0,-366266000000.0,-1081306000000.0,
TCB,2020,3,0.20790229752093856,7700905000000,3099018000000,0.21328901989602342,,,,,,,,,,,-2489180000000,,,,,,3973866000000,-793599000000,0.0,3180267000000,-81249000000.0,3099018000000,7700905000000.0,-2553225000000.0,5147680000000.0,1586271000000.0,-441253000000.0,1145018000000.0,45850000000.0,127725000000.0,203813000000.0,1653429000000.0,-826901000000.0,826528000000.0,150000000.0,7496764000000.0,5007584000000.0,-1033718000000.0,-793599000000.0,
TCB,2020,2,0.11653323109081752,6630891000000,2816879000000,0.16939280707427934,,,,,,,,,,,-1839257000000,,,,,,3616843000000,-727848000000,0.0,2888995000000,-72116000000.0,2816879000000,6630891000000.0,-2695513000000.0,3935378000000.0,1523122000000.0,-268733000000.0,1254389000000.0,-30213000000.0,92559000000.0,235223000000.0,1269814000000.0,-862058000000.0,407756000000.0,39000000.0,5895131000000.0,4055874000000.0,-439031000000.0,-727848000000.0,
TCB,2020,1,0.1531838240463395,7004186000000,2455892000000,0.1791158642708821,,,,,,,,,,,-2137714000000,,,,,,3120730000000,-615076000000,0.0,2505654000000,-49762000000.0,2455892000000,7004186000000.0,-2791774000000.0,4212412000000.0,1309379000000.0,-447378000000.0,862001000000.0,-28303000000.0,73326000000.0,557197000000.0,1172031000000.0,-818200000000.0,353831000000.0,0.0,6030464000000.0,3892750000000.0,-772020000000.0,-615076000000.0,
TCH,2024,4,-0.032328868653299585,1560966055134,306557624618,0.1364560135685971,32748834351.0,-386016438.0,1560966055134.0,0.0,1560966055134.0,-1007310945859.0,553655109275.0,-9486479365.0,0.0,-74295660700.0,-21300827266,481320976295.0,7839779080.0,,-6191482070.0,1648297010.0,482969273305,-103598780656,334525985.0,379705018634,73147394016.0,306557624618,,,,,,,,,,,,,,,,,,
TCH,2024,3,4.582935345481379,1418791485823,219749375038,2.958059301254214,37187495155.0,0.0,1418791485823.0,0.0,1418791485823.0,-882321413005.0,536470072818.0,4711766194.0,0.0,-66107441929.0,-86020373170,426241519068.0,790877381.0,,-98743375926.0,-97952498545.0,328289020523,-60493920152,-9686957365.0,258108143006,38358767968.0,219749375038,,,,,,,,,,,,,,,,,,
TCH,2024,2,1.6146180372211214,828392911971,141007679311,0.32704347625940255,23164585615.0,0.0,828392911971.0,0.0,828392911971.0,-477203737775.0,351189174196.0,-4737375461.0,0.0,-58674697964.0,-26377913288,284563773098.0,7982534952.0,,-1889764738.0,6092770214.0,290656543312,-67028181143,5510763400.0,229139125569,88131446258.0,141007679311,,,,,,,,,,,,,,,,,,
TCH,2024,1,1.9341568827812632,1619242444692,312339857371,0.9173805709844397,33358921875.0,485557058.0,1619242444692.0,0.0,1619242444692.0,-898109700521.0,721132744171.0,378211907.0,0.0,-124184205502.0,-15993644838,614692027613.0,4510678438.0,,-1745495425.0,2765183013.0,617457210626,-86074759310,-15505836454.0,515876614862,203536757491.0,312339857371,,,,,,,,,,,,,,,,,,
TCH,2023,4,0.7019244178870089,1613116279455,269748781262,2.5888439675436734,86741011392.0,-31192852565.0,1613116279455.0,0.0,1613116279455.0,-960870392664.0,652245886791.0,-33979530225.0,0.0,-113206486146.0,-17215218747,574585663065.0,7629802511.0,,-374697734.0,7255104777.0,581840767842,-118948038827,-3388078376.0,459504650639,189755869377.0,269748781262,,,,,,,,,,,,,,,,,,
TCH,2023,3,-0.29345586455750394,254130022654,55519475155,1.9579970180135262,117609064880.0,-3225898221.0,254130022654.0,-9259259.0,254120763395.0,-208422840929.0,45697922466.0,-3220379874.0,0.0,-14327597143.0,-22002316033,123756694296.0,2405111832.0,,-2730955379.0,-325843547.0,123430850749,-29262888497,3568171304.0,97736133556,42216658401.0,55519475155,,,,,,,,,,,,,,,,,,
TCH,2023,2,0.3546690412811042,316831330687,106257015564,0.6134120054805352,128015771699.0,-273489870.0,316831330687.0,0.0,316831330687.0,-206518416416.0,110312914271.0,-1121548120.0,0.0,-14914033963.0,-17132251226,205160852661.0,7063553689.0,,-886310053.0,6177243636.0,211338096297,-44671204668,3365988288.0,170032879917,63775864353.0,106257015564,,,,,,,,,,,,,,,,,,
