CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
OCB,2022,1,,740173562620,,,,,,,562368344273,,0.0,,187748480030263,165276378359289,,,22472101670974,,0.0,4804912834982,0.0,187748480030263,,,,,,,13698828630000,,,,,,,0.0,,,2235926116801.0,27274485363704.0,1736369370000.0,1736369370000.0,,37788259153.0,104317716883540.0,105716364739467.0,-1398647855927.0,40219671858961.0,40262278553309.0,0.0,-42606694348.0,,0.0,281010704445.0,281357639828.0,10623318273711.0,125586537296.0,36115244566737.0,98485363081386.0,0.0,4675935031785.0,22030693750000.0,3843555392085.0,15401514927348.0,2266840303564.0,-1166394920.0,,,0.0,,,,
OCB,2021,4,,713556130605,,,,,,,555859183813,,0.0,,184491035016344,162686025615989,,,21805009400355,,0.0,4136654169443,0.0,184491035016344,,,,,,,13698828630000,,,,,,,0.0,,,3852855231576.0,22594539046752.0,4565000020000.0,4565000020000.0,,125806840360.0,100934632861292.0,102050733038455.0,-1116100177163.0,40968392205017.0,40980428800914.0,0.0,-12036595897.0,,0.0,286260946027.0,269598237786.0,10179731499429.0,130606957051.0,32038024327577.0,98804612775544.0,0.0,4996402838269.0,22628650000000.0,4087728717548.0,15401514927348.0,2266840303564.0,0.0,,,0.0,,,,
OCB,2021,3,,808185550238,,,,,,,541906235927,,0.0,,167596082159838,147170964193106,,,20425117966732,,0.0,6137692370032,0.0,167596082159838,,,,,,,10959063430000,,,,,,,0.0,,,2913736393377.0,10277826896383.0,3615828387500.0,3615828387500.0,,90785408862.0,96551650748791.0,97657089542911.0,-1105438794120.0,43784259668972.0,43801955917493.0,0.0,-17696248521.0,,0.0,281641744193.0,260264491734.0,9011240872288.0,134430479536.0,23598200131155.0,93303921562786.0,0.0,4969468004761.0,21428650000000.0,3736294014868.0,12661749727348.0,1605440094315.0,20235775037.0,,,0.0,,,,
OCB,2021,2,,885833857377,,,,,,,565918438076,,2905246550.0,,167141540638365,147604583835213,,,19536956803152,,0.0,5252533952067,0.0,167141540638365,,,,,,,10959063430000,,,,,,,3000000000.0,,,2090440914264.0,12068288961791.0,4877570700000.0,4877570700000.0,,92067096099.0,95122121247017.0,96152073508061.0,-1029952261044.0,42379271949304.0,42397188211910.0,0.0,-17916262606.0,,-94753450.0,296552742306.0,269365695770.0,8990955230387.0,138224500985.0,25566124283301.0,96214684785509.0,0.0,3653606958503.0,18526606250000.0,3505337056915.0,12661749727348.0,1605440094315.0,17233029422.0,,,0.0,,,,
OCB,2021,1,,933655596637,,,,,,,568336829773,,2905246550.0,,160297409356400,141834030268710,,,18463379087690,,0.0,4179670083644,0.0,160297409356400,,,,,,,10959063430000,,,,,,,3000000000.0,,,3090309636162.0,18361892941276.0,7184424500000.0,7184424500000.0,,67533871763.0,92045581593368.0,93042175931401.0,-996594338033.0,31961569333672.0,31981884730342.0,0.0,-20315396670.0,,-94753450.0,294338483719.0,273998346054.0,5727036182199.0,146226516230.0,26275494364651.0,92372391066741.0,0.0,4690536759120.0,15126606250000.0,3222775311968.0,12661749727348.0,1605440094315.0,16519182383.0,,,0.0,,,,
OCB,2020,4,,932451084828,,,,,,,545543991339,,2905246550.0,,152687082939055,135251323037821,,,17435759901234,,0.0,3697790400372,0.0,152687082939055,,,,,,,10959063430000,,,,,,,22540000000.0,,,4087881039948.0,16383840701485.0,929409500000.0,929409500000.0,,65588137740.0,88300510917677.0,89237886166154.0,-937375248477.0,33588023036072.0,33607191427787.0,0.0,-19168391715.0,,-19634753450.0,272377860252.0,273166131087.0,7463854283416.0,152190306083.0,22837720715725.0,87171375610769.0,0.0,4935420712862.0,16355000000000.0,3799615692382.0,12662024727348.0,1075944773514.0,0.0,,,0.0,,,,
OCB,2020,3,,729453939508,,,,,,,554820650912,,2838475818.0,,132874490544524,116968658517265,,,15905832027259,,0.0,4363014902000,0.0,132874490544524,,,,,,,8767250750000,,,,,,,22540000000.0,,,1624139058383.0,6209942002625.0,2591374000000.0,2591374000000.0,,56422177627.0,78251989485974.0,79178253789449.0,-926264303475.0,37862963590975.0,37926740062666.0,0.0,-63776471691.0,,-19701524182.0,279462973469.0,275357677443.0,4603472162702.0,156704573562.0,17342638865616.0,77287023068286.0,0.0,4727733623194.0,14255064624000.0,3199493762607.0,10470257047348.0,1075944773514.0,-3384695603.0,,,0.0,,,,
OCB,2020,2,,836839587961,,,,,,,560811996167,,2838475818.0,,124397700890376,108974989199612,,,15422711690764,,0.0,3845672435785,0.0,124397700890376,,,,,,,8767250750000,,,,,,,22540000000.0,,,3262333307952.0,8285654109249.0,815913760000.0,815913760000.0,,72305406884.0,76363242530891.0,77314881894748.0,-951639363857.0,29738395096967.0,29797177724252.0,0.0,-58782627285.0,,-19701524182.0,283564545623.0,277247450544.0,4072291618487.0,160459412869.0,11509394233131.0,75264136276226.0,0.0,4684162869528.0,14263138049150.0,3093698358708.0,10501202963124.0,1075944773514.0,-108481659.0,,,0.0,,,,
OCB,2020,1,,777148141835,,,,,,,604012552747,,4838475818.0,,118958414220706,106549514910160,,,12408899310546,,0.0,3266939850987,0.0,118958414220706,,,,,,,7898570750000,,,,,,,24540000000.0,,,2300692183665.0,14504274995772.0,1707909959196.0,1707909959196.0,,1202194690.0,76423502058540.0,77321808495520.0,-898306436980.0,19114963651494.0,19173503185661.0,0.0,-58539534167.0,,-19701524182.0,321975116336.0,282037436411.0,3519870006949.0,165974983022.0,13729137477419.0,71952077689187.0,0.0,4510385599160.0,13557038444150.0,2634900717222.0,8049788003124.0,1075944773514.0,16226682921.0,,,0.0,,,,
PAN,2024,4,18283085243253.0,2958874263351,10604459386429.0,1462819354764.0,3107471529126.0,149460709583.0,5557567663872.0,,4101147017980,417510181261.0,226121735380.0,623437188959.0,23840652907125,14981202391083,14391914757278.0,589287633805.0,8859450516042,8859450516042.0,60688719151.0,1695341626460,3789463547777.0,23840652907125,116554048138.0,43016521247.0,3151592134375.0,0.0,413462515631.0,2162945800000.0,2162945800000,0.0,206652925496.0,76569205033.0,11493025595010.0,78555276060.0,501994548259.0,26121735380.0,5776924960.0,8454981760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2024,3,18216910780048.0,1203194665702,11484754043611.0,2170273956996.0,3193745336770.0,164942776969.0,5492607195724.0,,4015696504734,417720501904.0,226121735380.0,615960917796.0,23709517975772,15014900163797,14246269937244.0,768630226553.0,8694617811975,8694617811975.0,60688719152.0,1577539392085,3741261957128.0,23709517975772,115443418251.0,37516521247.0,3256387792143.0,0.0,413822224184.0,2162945800000.0,2162945800000,0.0,411458974614.0,58724494520.0,12047168092938.0,96880615890.0,492085254618.0,26121735380.0,6669865030.0,6669865030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2024,2,17563336651740.0,1096779323350,11077126520965.0,1493353915699.0,3736361983075.0,159714908651.0,5775409460692.0,,4055962282156,417907915492.0,488394018586.0,627861590821.0,23338746112432,14967734943748,14181587315549.0,786147628199.0,8371011168684,8371011168684.0,60688719151.0,1407523226864,3588354670490.0,23338746112432,99989341606.0,39566521247.0,3804190933656.0,0.0,412929126801.0,2162945800000.0,2162945800000,0.0,405005903900.0,38996355186.0,12377293197702.0,107656718472.0,495806780584.0,26121735380.0,4667420341.0,4667420341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2024,1,14039372209860.0,1753700069567,7040169417410.0,2011169753704.0,3050042664859.0,184290304320.0,5839438680328.0,,4098509087184,418755672954.0,485771807419.0,654357354127.0,19878810890188,11382570060084,10406654975509.0,975915084575.0,8496240830104,8496240830104.0,55454310526.0,1523334400087,3634165851864.0,19878810890188,164782855268.0,217429288847.0,3123696577908.0,0.0,382792160604.0,2162945800000.0,2162945800000,0.0,602956997265.0,37237253640.0,8461181286520.0,124134174694.0,499904320945.0,26121735380.0,6292158362.0,6292158362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2023,4,14338558163404.0,1794842978569,7050879232583.0,2228126977868.0,3083588798455.0,181120175929.0,5876283741253.0,,4122215246816,419445459578.0,525201913995.0,631843391017.0,20214841904657,11874080411933,10894667824156.0,979412587777.0,8340761492724,8340761492724.0,55454310526.0,1453513227686,3552179934027.0,20214841904657,105248513556.0,599913847882.0,3157429384040.0,0.0,379119913462.0,2162945800000.0,2162945800000,0.0,602732920657.0,48231790836.0,8379312142168.0,104814834978.0,506749263533.0,26121735380.0,6352625454.0,6352625454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2023,3,13431851705683.0,864372626108,6976435265936.0,1656766538661.0,3747234749105.0,187042525873.0,5897297584682.0,,4171040000763,412356836683.0,521217170804.0,653944050720.0,19329149290365,11306019016641,10726149246876.0,579869769765.0,8023130273724,8023130273724.0,55454310526.0,1260721204960,3417624043156.0,19329149290365,121095071651.0,66079288847.0,3835449829508.0,0.0,388836608059.0,2162945800000.0,2162945800000,0.0,203343590971.0,53709506532.0,8511368551784.0,120368307735.0,514713999736.0,26121735380.0,3964495329.0,3964495329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2023,2,13888739063544.0,1023136864911,7675537668003.0,1237212287903.0,3747806597261.0,205045645466.0,5975180674601.0,,4156262050905,412991438945.0,518896269979.0,675528786547.0,19863919738145,11999358446208,11416532143904.0,582826302304.0,7864561291937,7864561291937.0,55454310526.0,1167575284855,3350996348485.0,19863919738145,113367733128.0,24613976000.0,3835277752352.0,0.0,390041241048.0,2162945800000.0,2162945800000,0.0,201789735978.0,36629735142.0,9169798190081.0,135921780489.0,521827719705.0,26121735380.0,1977763582.0,1977763582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2023,1,10074058823779.0,1263463930197,3971955111964.0,1635669810351.0,3018263260140.0,184706711127.0,5938295557168.0,,4067314042509,413656473246.0,516560797870.0,661221846505.0,16012354380947,8122175787908,7733063368255.0,389112419653.0,7890178593039,7890178593039.0,55454310526.0,1177150053303,3392732677236.0,16012354380947,160659521232.0,74313976000.0,3109027794630.0,0.0,364347444951.0,2163585800000.0,2163585800000,0.0,4215000000.0,47633664043.0,5832780968948.0,152017341487.0,486812754231.0,26121735380.0,1960234385.0,1960234385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2022,4,10330798429957.0,1869288596653,3156811721921.0,2082234824955.0,3041050074902.0,181413211526.0,5723444099718.0,,4187023174333,53774719287.0,254367298064.0,692507609949.0,16054242529675,8204700254603,7825423117067.0,379277137536.0,7849542275072,7849542275072.0,55454310527.0,1186279594985,3356766350787.0,16054242529675,128773219155.0,574428976000.0,3132704001927.0,0.0,350547911750.0,2163585800000.0,2163585800000,0.0,4215000000.0,58970165865.0,5120934554467.0,185922189241.0,487123188664.0,26121735380.0,1433650148.0,1253650148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2022,3,8937655068249.0,2042381163466,1480581869774.0,1988546988235.0,3242252752810.0,183892293964.0,5326751805416.0,,3536676021305,37093776200.0,461562179983.0,944666932917.0,14264406873665,6972459949227,6723127044417.0,249332904810.0,7291946924438,7291946924438.0,55454310526.0,1050299333250,2928874885978.0,14264406873665,189919263703.0,263958976000.0,3351943911411.0,0.0,356824287661.0,2163585800000.0,2163585800000,0.0,2787000000.0,42575856931.0,4668366992305.0,412659700864.0,512941893390.0,26121735380.0,1491910036.0,1491910036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2022,2,8553437324296.0,2598219500490,1288188769251.0,1530744882743.0,2977474382757.0,158809789055.0,5138349074677.0,,3318526271470,41771651392.0,411361353690.0,768947745727.0,13691786398973,6493439058778,5117405245057.0,1376033813721.0,7198347340195,7198347340195.0,15042973511.0,1045361805074,2879142395560.0,13691786398973,158748223509.0,11248976000.0,3075856136390.0,0.0,358306059027.0,2163585800000.0,2163585800000,0.0,1128106298718.0,36042463091.0,3365699060183.0,435192931944.0,315828143111.0,28371125380.0,1684209160.0,1684209160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2022,1,10394981987880.0,5560574789234,247255129939.0,1849125895199.0,2583013138384.0,155013035124.0,4800025225657.0,,3233708558078,42379498327.0,207130899478.0,784144116183.0,15195007213537,7534579395094,6128950112778.0,1405629282316.0,7660427818443,7660427818443.0,15042973512.0,944217877770,3449183946102.0,15195007213537,258418958727.0,295936762175.0,2680878285754.0,0.0,351488914036.0,2163585800000.0,2163585800000,0.0,1123021076206.0,50861497870.0,4571931475355.0,454831937280.0,314620948428.0,28371125380.0,5953118930.0,5953118930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2021,4,10167059910979.0,2719612139056,2969112911677.0,1747477931819.0,2591910503199.0,138946425228.0,4959738843639.0,,3402058684884,42988719520.0,207805055478.0,829982886158.0,15126798754618,7547506377317,6096004664698.0,1451501712619.0,7579292377301,7579292377301.0,15042973512.0,860268046999,3456343768826.0,15126798754618,146038953306.0,566978093683.0,2690618600059.0,0.0,347143480941.0,2163585800000.0,2163585800000,0.0,1152802872246.0,218106500326.0,3853571547868.0,479976419739.0,335428773546.0,28371125380.0,5966179891.0,5966179891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2021,3,6779666670912.0,2460135399351,72926791888.0,1873414879485.0,2229615341017.0,143574259171.0,4981834579856.0,,3297882779076,22957831449.0,732725339278.0,629249704313.0,11761501250768,5484183538338,4061932651611.0,1422250886727.0,6277317712430,6277317712430.0,15042973512.0,425796716779,2585848802340.0,11761501250768,290447193189.0,383078093683.0,2259972262805.0,856876830.0,350135112776.0,2163585800000.0,2163585800000,0.0,1164389657094.0,285833415297.0,2775071023147.0,249624590241.0,364583722772.0,26121735380.0,4530011000.0,4530011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2021,2,7155732220236.0,3156885498978,116879422064.0,1376008801363.0,2384449360587.0,121509137244.0,4992850813033.0,,3373563071203,23377051329.0,728850433211.0,696679552923.0,12148583033269,5908524625519,4400801320752.0,1507723304767.0,6240058407750,6240058407750.0,15042973511.0,373859823912,2579142262419.0,12148583033269,213333644291.0,350078093683.0,2415866282375.0,0.0,371519240885.0,2163585800000.0,2163585800000,0.0,1247457416030.0,249148451115.0,3423974105019.0,265976628593.0,410952613918.0,26121735380.0,4530011000.0,4530011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2021,1,6873390498336.0,2676966884678,890752632747.0,1613047596777.0,1586843320482.0,105780063652.0,5055620428599.0,,3439102896644,23264271209.0,895781814901.0,609375160799.0,11929010926935,5840519733965,4328358498282.0,1512161235683.0,6088491192970,6088491192970.0,15042973512.0,408729614349,2461311669279.0,11929010926935,437086471061.0,350078093683.0,1617215027330.0,776116230.0,302912828807.0,2163585800000.0,2163585800000,0.0,1248776150690.0,285711748066.0,3368957195625.0,201356466952.0,390834107719.0,26061735380.0,8087868113.0,8087868113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2020,4,6208882070733.0,2039356316777,1239198531436.0,1378053243936.0,1456043959898.0,96230018686.0,5170522322623.0,,3521304521230,41168721.0,884937068865.0,716883128353.0,11379404393356,5210869763841,3695633376555.0,1515236387286.0,6168534629515,6168534629515.0,15042973512.0,520011283238,2429853352418.0,11379404393356,43060227138.0,344747977683.0,1491038542633.0,0.0,303132913324.0,2163585800000.0,2163585800000,0.0,1249797459617.0,152009740967.0,2569074169911.0,298680705303.0,392974252010.0,26061735380.0,4507011000.0,4507011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2020,3,8495030873614.0,3134014322901,1828036822509.0,1434291739750.0,1957129039252.0,141558949202.0,5138433522686.0,,3572121392124,45291495.0,764958168322.0,761188312069.0,13633464396300,7600022006587,6072255395871.0,1527766610716.0,6033442389713,6033442389713.0,15042973511.0,441174157674,2370520578497.0,13633464396300,473505122102.0,3576744000.0,1993161980159.0,0.0,305537573008.0,2163585800000.0,2163585800000,0.0,1268124975000.0,395379723368.0,4452841285935.0,316782368562.0,418625702704.0,26049020000.0,307011000.0,307011000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2020,2,7492281732966.0,2874251160606,1849007028209.0,798790080336.0,1850798566837.0,119434896978.0,5188473674463.0,,3547801818332,49414269.0,759207760981.0,752993686703.0,12680755407429,6720593658758,5201074419591.0,1519519239167.0,5960161748671,5960161748671.0,15042973511.0,395466502511,2338376013531.0,12680755407429,45891388680.0,0.0,1887814075609.0,0.0,308959152095.0,2163585800000.0,2163585800000,0.0,1259212697613.0,87180512894.0,4406970495430.0,331489670943.0,397050530868.0,26049020000.0,377211000.0,377211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PAN,2020,1,6356626523984.0,3259010422649,729692597127.0,740380094809.0,1511730999428.0,115812409971.0,5567387396798.0,,3242201602972,53537043.0,1044477012732.0,748299001322.0,11924013920782,5760593335436,3610236172385.0,2150357163051.0,6163420585346,6163420585346.0,15042973511.0,475623093916,2366509726116.0,11924013920782,110049681793.0,0.0,1545477555043.0,0.0,238578848452.0,2163585800000.0,2163585800000,0.0,1871067100360.0,88561119460.0,2644908327592.0,349675995390.0,376056049017.0,26049020000.0,1892311000.0,1892311000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
PC1,2024,4,8065745057014.0,2177415961591,1119239192262.0,3090260647292.0,1588459045064.0,90370210805.0,12889183772890.0,,10134619476824,112102582263.0,1708563970061.0,528495787496.0,20954928829904,13255289745571,5061811398699.0,8193478346872.0,7699639084333,7699639084333.0,50847073442.0,813763985694,2186094883661.0,20954928829904,446042186709.0,309543410051.0,1588591078890.0,0.0,298573907310.0,3576421210000.0,3576421210000,,7830630395563.0,294442079963.0,2950283971656.0,181247664155.0,290986284126.0,4821770000.0,32830193500.0,32830193500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2024,3,8081638218844.0,2094636319586,1035059347673.0,3440050249703.0,1429695211656.0,82197090226.0,12939750713011.0,,10258568040614,122087959818.0,1656397042293.0,530024538113.0,21021388931855,13394646214556,5254624221931.0,8140021992625.0,7626742717299,7626742717299.0,50847073442.0,1221874696674,2171603717698.0,21021388931855,318694906937.0,409874410051.0,1429827245482.0,0.0,298849307871.0,3109955580000.0,3109955580000,,7796420415560.0,293889593600.0,3332473040034.0,190021257611.0,284304967353.0,4821770000.0,27508332760.0,27508332760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2024,2,8495634769622.0,1998689467494,1331585820958.0,3551017163364.0,1528607309650.0,85735008156.0,13162074586477.0,,10464344037743,126756823408.0,1669374944508.0,549511052881.0,21657709356099,14260973440137,6088684076964.0,8172289363173.0,7396735915962,7396735915962.0,50847073442.0,1075748034122,2098991952502.0,21657709356099,398039819759.0,413724410051.0,1528739343476.0,0.0,287999286327.0,3109955580000.0,3109955580000,,7822802799687.0,310540228931.0,3530625516552.0,198794851068.0,293211890947.0,4821770000.0,27508332760.0,27508332760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2024,1,7156771114381.0,1563353490025,1159827549834.0,3052433068077.0,1113062360593.0,268094645852.0,13257783329219.0,,10588556000770,131414584303.0,1655673755241.0,721114133082.0,20414554443600,13059873005138,5014129605693.0,8045743399445.0,7354681438462,7354681438462.0,46847073442.0,1036075111598,2091317814037.0,20414554443600,285832541521.0,278724410051.0,1113614089781.0,0.0,292999286327.0,3109955580000.0,3109955580000,,7701116579805.0,235766628758.0,3131561779605.0,207568444526.0,477545521358.0,4821770000.0,20919356572.0,20919356572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2023,4,6845022483422.0,2111874597274,769176749710.0,2802528522776.0,921076797582.0,240365816080.0,13379881377556.0,,10744897146469,145675172322.0,1606569505763.0,761455972317.0,20224903860978,12957496500100,4708675052452.0,8248821447648.0,7267407360878,7267407360878.0,46847073442.0,955922483366,2084603519481.0,20224903860978,217729310846.0,288724410051.0,921782817700.0,0.0,292725159814.0,3109955580000.0,3109955580000,,7902006174976.0,137432377067.0,2838478333363.0,216342037987.0,508662036569.0,4821770000.0,14779136760.0,14779136760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2023,3,6237185671004.0,1020979457766,1159183238741.0,2945081160045.0,871861777255.0,240080037197.0,13568453141818.0,,10937931796144,230851573208.0,1603097526205.0,699867401286.0,19805638812822,12669506268900,4195775347830.0,8473730921070.0,7136132543922,7136132543922.0,46847073442.0,1289251044432,2025567670270.0,19805638812822,292994519653.0,296224410051.0,873079816803.0,0.0,292725159814.0,2704330020000.0,2704330020000,,8129385113960.0,269350342006.0,2270677960431.0,225115631443.0,434486114293.0,4821770000.0,9387390760.0,9387390760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2023,2,5975625503115.0,993780509779,1041655094723.0,2679824325739.0,1022248649314.0,238116923560.0,13756143252354.0,,11112857103715,257829553857.0,1607521111811.0,725400599004.0,19731768755469,12662380562625,4191690755347.0,8470689807278.0,7069388192844,7069388192844.0,41741483442.0,1231091672263,2022367774942.0,19731768755469,312730246494.0,295092249280.0,1024153134948.0,0.0,292725159814.0,2704330020000.0,2704330020000,,8132209237119.0,231622186006.0,2415469159127.0,233889224900.0,449399184041.0,4821770000.0,8560509260.0,8560509260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2023,1,6900915265225.0,1669779886362,1077654180446.0,2990464913736.0,920837925136.0,242178359545.0,13817039827628.0,,9759420431251,264827211437.0,1541820750411.0,723994359978.0,20717955092853,13481010757668,4918369269466.0,8562641488202.0,7236944335185,7236944335185.0,29026800000.0,1359041516082,2106261179285.0,20717955092853,299771989296.0,295079539716.0,924879924864.0,0.0,261148870470.0,2704330020000.0,2704330020000,,8218468327303.0,270267270826.0,3113029924809.0,242662818358.0,439459957139.0,4821770000.0,8966710043.0,8966710043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2022,4,7916934681480.0,2937188907228,655264910051.0,3172289572301.0,890495289770.0,261696002130.0,13687534030793.0,,9520703165074,271049265804.0,1527029860981.0,983403805352.0,21604468712273,14542563860516,5953193801380.0,8589370059136.0,7061904851757,7061904851757.0,29026800000.0,1337384878738,1952945858290.0,21604468712273,223852149455.0,219725632842.0,898911793381.0,0.0,261072092951.0,2704330020000.0,2704330020000,,8284186339230.0,319271782665.0,3676380682037.0,489195984350.0,448159355901.0,4821770000.0,160573500.0,160573500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2022,3,8228503068288.0,3349116893795,176951607567.0,3541849746055.0,998869094689.0,161715726182.0,13048302117352.0,,9638603196882,212279949928.0,1545769861727.0,688887903404.0,21276805185640,14726004557963,6180404354469.0,8545600203494.0,6550800627677,6550800627677.0,29026800000.0,1503592084696,1628674732352.0,21276805185640,385908814535.0,194386249280.0,1000198004839.0,0.0,260647517951.0,2351596490000.0,2351596490000,,8248132517235.0,372465624106.0,3190015900516.0,240384360039.0,445520657369.0,4821770000.0,8299807451.0,8299807451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2022,2,6647523551646.0,2615317116457,152773887163.0,2778323884588.0,954128201715.0,146980461723.0,13041525366370.0,,9890611487528,215231462012.0,1549380604726.0,678149322188.0,19689048918016,13187884711709,5011590364229.0,8176294347480.0,6501164206307,6501164206307.0,29026800000.0,1456819736740,1641356920189.0,19689048918016,792865920032.0,64399905076.0,955457111865.0,0.0,245101256700.0,2351596490000.0,2351596490000,,7847029884848.0,260936918148.0,2823513432758.0,248667585500.0,425099938587.0,4821770000.0,8405710807.0,8405710807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2022,1,6426933603484.0,2237410420646,139930906799.0,3169896635316.0,765664417121.0,114031223602.0,12742583023965.0,,10021016408473,218167242456.0,1345021736075.0,690541038777.0,19169516627449,12735329332279,5349126534709.0,7386202797570.0,6434187295170,6434187295170.0,22906800000.0,1438382467560,1599825132705.0,19169516627449,610115278343.0,6886249280.0,766993327271.0,0.0,244317803182.0,2351596490000.0,2351596490000,,7042930188324.0,158527870646.0,2972426948517.0,256974994578.0,430253492664.0,4821770000.0,12744000.0,12744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
