price,acc_volume,acc_buy_volume,acc_sell_volume,acc_undefined_volume,symbol
10000,1075500,649900,425600,0,OCB
9990,81700,44600,37100,0,OCB
9980,24400,2300,22100,0,OCB
9970,1300,100,1200,0,OCB
9960,700,0,700,0,OCB
9950,39000,29400,9600,0,OCB
9940,6900,5500,1400,0,OCB
9920,1400,1400,0,0,OCB
9910,10600,200,10400,0,OCB
9900,216800,82800,134000,0,OCB
9890,100,100,0,0,OCB
9860,9900,900,9000,0,OCB
9850,164300,81800,82500,0,OCB
9840,132000,69400,62600,0,OCB
9830,13000,0,13000,0,OCB
9820,58900,2800,56100,0,OCB
9810,13000,0,13000,0,OCB
9800,192900,0,192900,0,OCB
23100,4100,0,0,4100,PAN
23050,100,100,0,0,PAN
23000,6100,5300,800,0,PAN
22950,11700,3800,7900,0,PAN
22900,27400,7900,19500,0,PAN
22850,88900,38200,50700,0,PAN
22800,56100,2600,53500,0,PAN
22750,27200,900,26300,0,PAN
22700,26000,3200,22800,0,PAN
22650,12300,200,12100,0,PAN
22600,15200,0,15200,0,PAN
22550,23900,6700,17200,0,PAN
22500,158900,20200,26500,112200,PAN
22450,27200,200,27000,0,PAN
22400,14600,4300,10300,0,PAN
22350,22700,9200,13500,0,PAN
22300,1100,200,900,0,PAN
22250,7900,3900,4000,0,PAN
22200,15600,12800,2800,0,PAN
22150,15300,5100,10200,0,PAN
22100,25000,11600,13400,0,PAN
22050,12400,5500,6900,0,PAN
22000,19900,10900,9000,0,PAN
21950,1600,400,1200,0,PAN
21900,11800,7700,4100,0,PAN
21850,10800,3700,7100,0,PAN
21800,27500,22000,5500,0,PAN
21750,5400,4900,500,0,PAN
21700,33400,19100,14300,0,PAN
21650,201100,183100,18000,0,PAN
21600,677000,558000,119000,0,PAN
21250,16100,13000,0,3100,PC1
21200,27200,4100,23100,0,PC1
21150,58700,26300,32400,0,PC1
21100,79100,23600,55500,0,PC1
21050,70000,1000,69000,0,PC1
21000,68000,800,67200,0,PC1
20950,35400,0,35400,0,PC1
20900,27500,400,27100,0,PC1
20850,23300,1100,22200,0,PC1
20800,33600,2700,30900,0,PC1
20750,67900,16300,51600,0,PC1
20700,56600,2500,54100,0,PC1
20650,48100,100,48000,0,PC1
20600,60600,200,60400,0,PC1
20550,21100,1000,20100,0,PC1
20500,95100,500,52700,41900,PC1
20400,18900,11100,7800,0,PC1
20350,28600,16200,12400,0,PC1
20300,65200,28400,36800,0,PC1
20250,198000,75500,122500,0,PC1
20200,133500,72300,61200,0,PC1
20150,134100,35100,99000,0,PC1
20100,119100,34600,84500,0,PC1
20050,34700,13300,21400,0,PC1
20000,131600,59500,72100,0,PC1
19950,65700,29000,36700,0,PC1
19900,202300,50400,151900,0,PC1
19850,98800,18300,80500,0,PC1
19800,110700,13200,97500,0,PC1
19750,504200,92200,412000,0,PC1
16200,700,700,0,0,PDR
16100,1400,0,1400,0,PDR
16050,32200,14900,17300,0,PDR
16000,754300,328800,349700,75800,PDR
15950,771100,138300,632800,0,PDR
15900,797500,139400,658100,0,PDR
15850,240400,0,240400,0,PDR
15800,182600,4700,177900,0,PDR
15750,90600,0,90600,0,PDR
15700,184700,1000,183700,0,PDR
15650,57100,3200,53900,0,PDR
15600,133100,53300,79800,0,PDR
15550,282100,124500,157600,0,PDR
15500,339100,143600,195500,0,PDR
15450,219600,129300,90300,0,PDR
15400,287100,85200,201900,0,PDR
15350,652000,277000,375000,0,PDR
15300,7592800,4298600,1718600,1575600,PDR
43350,300,0,300,0,PHR
43300,14900,2900,10500,1500,PHR
43200,10900,100,10800,0,PHR
43150,3100,300,2800,0,PHR
43100,8700,700,8000,0,PHR
43050,6000,0,6000,0,PHR
43000,22100,14500,7600,0,PHR
42950,14600,9200,5400,0,PHR
42900,10700,6200,4500,0,PHR
42850,7200,2200,5000,0,PHR
42800,19000,5900,13100,0,PHR
42750,3800,200,3600,0,PHR
42700,55500,19200,36300,0,PHR
42650,16700,1300,15400,0,PHR
42600,13000,700,12300,0,PHR
42550,18300,400,17900,0,PHR
42500,17100,200,16900,0,PHR
42400,1500,100,1400,0,PHR
42350,400,0,400,0,PHR
42300,18000,0,18000,0,PHR
42200,4000,0,4000,0,PHR
42100,2600,0,2600,0,PHR
42050,3000,0,3000,0,PHR
42000,27200,8600,18600,0,PHR
41950,1500,1400,100,0,PHR
41850,500,0,500,0,PHR
41800,100,0,100,0,PHR
41700,1000,0,1000,0,PHR
41650,100,0,100,0,PHR
41600,400,0,400,0,PHR
41550,7800,700,7100,0,PHR
41500,14100,200,13900,0,PHR
41400,5800,100,5700,0,PHR
41350,1400,0,1400,0,PHR
41300,26800,10900,15900,0,PHR
41250,2000,0,2000,0,PHR
41200,8600,0,8600,0,PHR
41150,5600,0,5600,0,PHR
41050,58700,53900,4800,0,PHR
41000,156400,87000,69400,0,PHR
40950,12500,300,12200,0,PHR
40900,48400,12500,35900,0,PHR
40850,506200,314500,176800,14900,PHR
33800,5000,400,0,4600,PLX
33750,6300,6100,200,0,PLX
33700,2600,2500,100,0,PLX
33650,8800,6000,2800,0,PLX
33600,31700,4800,26900,0,PLX
33550,47800,12700,35100,0,PLX
33500,83900,2700,81200,0,PLX
33450,27700,0,27700,0,PLX
33400,29100,2100,27000,0,PLX
33350,5000,1300,3700,0,PLX
33300,5300,1100,4200,0,PLX
33250,4700,1200,3500,0,PLX
33200,39700,10000,29700,0,PLX
33150,19400,6400,13000,0,PLX
33100,40600,5300,12200,23100,PLX
33050,6300,1500,4800,0,PLX
33000,51900,10100,41800,0,PLX
32950,27000,15600,11400,0,PLX
32900,5500,4800,700,0,PLX
32850,9400,5000,4400,0,PLX
32800,16000,7000,9000,0,PLX
32750,19200,3200,16000,0,PLX
32700,8300,3400,4900,0,PLX
32650,1700,1400,300,0,PLX
32600,13300,7000,6300,0,PLX
32550,9900,6500,3400,0,PLX
32500,37100,4100,33000,0,PLX
32450,9100,5500,3600,0,PLX
32400,41700,25700,16000,0,PLX
32350,44800,12200,32600,0,PLX
32300,76700,22900,53800,0,PLX
32250,23200,4800,18400,0,PLX
32200,42300,8100,34200,0,PLX
32150,3000,1300,1700,0,PLX
32100,28900,7200,21700,0,PLX
32050,32700,20400,12300,0,PLX
32000,75000,17700,57300,0,PLX
31950,19600,12800,6800,0,PLX
31900,25200,14000,11200,0,PLX
31850,23700,7000,16700,0,PLX
31800,6200,2100,4100,0,PLX
31750,4100,1500,2600,0,PLX
31700,4200,0,4200,0,PLX
31650,800,0,800,0,PLX
31600,9700,1700,8000,0,PLX
31550,17700,3700,14000,0,PLX
31500,75800,31600,44200,0,PLX
31450,65100,0,65100,0,PLX
69600,400,300,100,0,PNJ
69500,22000,3500,3400,15100,PNJ
69400,800,100,700,0,PNJ
69300,10900,0,10900,0,PNJ
69200,200,0,200,0,PNJ
69100,10800,0,10800,0,PNJ
69000,14900,9800,5100,0,PNJ
68900,3100,400,2700,0,PNJ
68800,23900,17300,6600,0,PNJ
68700,77900,34100,43800,0,PNJ
68600,83600,11000,72600,0,PNJ
68500,46600,7300,39300,0,PNJ
68400,10100,6000,4100,0,PNJ
68300,110400,63300,47100,0,PNJ
68200,113800,38900,74900,0,PNJ
68100,128600,73700,54900,0,PNJ
68000,207900,6000,201900,0,PNJ
67900,17600,4200,13400,0,PNJ
67800,24800,2300,22500,0,PNJ
67700,10200,3000,7200,0,PNJ
67600,28800,14900,13900,0,PNJ
67500,15900,6800,9100,0,PNJ
67400,6300,3700,2600,0,PNJ
67300,2800,900,1900,0,PNJ
67200,2000,400,1600,0,PNJ
67100,56900,1100,3000,52800,PNJ
67000,39700,5200,34500,0,PNJ
66900,7100,3100,4000,0,PNJ
66800,4800,2000,2800,0,PNJ
66700,2800,1200,1600,0,PNJ
66600,13800,500,13300,0,PNJ
66500,19200,3200,16000,0,PNJ
66400,10400,1400,9000,0,PNJ
66300,2100,0,2100,0,PNJ
66200,10400,5500,4900,0,PNJ
66100,8000,6000,2000,0,PNJ
66000,47700,25600,22100,0,PNJ
65900,4400,500,3900,0,PNJ
65800,27900,13900,14000,0,PNJ
65700,15600,1200,14400,0,PNJ
65600,40400,9500,30900,0,PNJ
65500,64700,19400,45300,0,PNJ
65400,47100,17500,29600,0,PNJ
65300,50300,16100,34200,0,PNJ
65200,17400,5100,12300,0,PNJ
65100,68200,29600,38600,0,PNJ
65000,197400,92100,105300,0,PNJ
64900,126500,51800,74700,0,PNJ
64800,80300,9400,70900,0,PNJ
64700,518500,397800,120700,0,PNJ
12250,435700,240900,194800,0,POW
12200,323800,183400,140400,0,POW
12150,745200,380900,364300,0,POW
12100,711600,193800,517800,0,POW
12050,884100,224000,602700,57400,POW
12000,668600,176100,492500,0,POW
11950,604400,105900,498500,0,POW
11900,733400,126200,607200,0,POW
11850,1151500,376000,457000,318500,POW
11800,881700,220300,661400,0,POW
11750,717900,239000,478900,0,POW
11700,584400,263400,321000,0,POW
11650,474800,284100,190700,0,POW
11600,1022900,601400,421500,0,POW
11550,2027300,724000,1303300,0,POW
11500,2256800,752900,1503900,0,POW
11450,1192900,231000,961900,0,POW
11400,394200,133700,260500,0,POW
11350,910300,170200,740100,0,POW
11300,411400,0,411400,0,POW
11600,14300,8600,2400,3300,PPC
11550,98400,0,98400,0,PPC
11500,16000,800,15200,0,PPC
11450,29300,1000,28300,0,PPC
11400,29600,7800,21800,0,PPC
11350,25800,6000,11500,8300,PPC
11300,117400,54800,62600,0,PPC
11250,94600,24300,70300,0,PPC
11200,92200,32800,59400,0,PPC
11150,116100,43500,72600,0,PPC
11100,30300,0,30300,0,PPC
11050,27800,0,27800,0,PPC
11000,46400,0,46400,0,PPC
10950,3700,0,3700,0,PPC
50000,10100,10100,0,0,PTB
49950,7800,7800,0,0,PTB
49900,5700,5700,0,0,PTB
49850,2700,2700,0,0,PTB
49800,13000,12000,1000,0,PTB
49750,14500,4600,200,9700,PTB
49700,3000,3000,0,0,PTB
49600,10600,9500,1100,0,PTB
49550,26400,26400,0,0,PTB
49500,12500,12200,300,0,PTB
49450,7500,7500,0,0,PTB
49400,15000,14500,500,0,PTB
49350,33800,8400,25400,0,PTB
49300,13500,13000,500,0,PTB
49250,7100,7100,0,0,PTB
49200,8600,8500,100,0,PTB
49150,6400,5900,500,0,PTB
49100,15800,15100,700,0,PTB
49050,36300,34200,2100,0,PTB
49000,23700,19800,3900,0,PTB
48950,7200,6900,300,0,PTB
48900,16200,16000,200,0,PTB
48850,8800,2400,6400,0,PTB
48800,5900,2800,3100,0,PTB
48750,1100,100,1000,0,PTB
48700,1000,1000,0,0,PTB
48650,1400,1400,0,0,PTB
48600,4200,0,4200,0,PTB
48550,7100,0,7100,0,PTB
48500,4600,0,4600,0,PTB
48450,6200,200,6000,0,PTB
48400,13500,2000,11500,0,PTB
48350,1000,0,1000,0,PTB
48300,2700,1000,1700,0,PTB
48250,100,0,100,0,PTB
48200,500,300,200,0,PTB
48150,2000,2000,0,0,PTB
48100,1500,1500,0,0,PTB
48050,1300,0,1300,0,PTB
48000,34900,600,34300,0,PTB
47950,2600,1000,1600,0,PTB
47900,3000,2000,1000,0,PTB
47850,1300,1300,0,0,PTB
47800,8600,7500,1100,0,PTB
47750,1300,1300,0,0,PTB
47700,3000,3000,0,0,PTB
47650,2000,2000,0,0,PTB
47550,200,0,200,0,PTB
47500,1700,0,1700,0,PTB
47350,8900,3800,5100,0,PTB
47300,500,0,500,0,PTB
47250,1900,0,1900,0,PTB
17750,16100,100,0,16000,PVD
17700,6800,5000,1800,0,PVD
17650,22000,12000,10000,0,PVD
17600,155900,80000,75900,0,PVD
17550,375700,75000,300700,0,PVD
17500,504000,169700,334300,0,PVD
17450,597800,125400,472400,0,PVD
17400,317300,17200,300100,0,PVD
17350,155900,0,155900,0,PVD
17300,100200,300,99900,0,PVD
17250,127000,0,127000,0,PVD
17200,142700,43600,99100,0,PVD
17150,120900,26300,94600,0,PVD
17100,193800,63100,130700,0,PVD
17050,101500,12400,89100,0,PVD
17000,243700,15300,228400,0,PVD
16950,45900,28400,17500,0,PVD
16900,284500,42500,75300,166700,PVD
16850,178300,111100,67200,0,PVD
16800,428500,150600,277900,0,PVD
16750,190600,91300,99300,0,PVD
16700,320200,145000,175200,0,PVD
16650,816700,407500,409200,0,PVD
16600,4586600,2817300,1769300,0,PVD
21100,2500,2500,0,0,PVT
21050,37200,26400,10800,0,PVT
21000,51400,9700,35600,6100,PVT
20950,48000,22000,26000,0,PVT
20900,200000,77700,122300,0,PVT
20850,79500,36200,43300,0,PVT
20800,40600,3800,36800,0,PVT
20750,30000,3100,26900,0,PVT
20700,30500,2200,28300,0,PVT
20650,18600,6000,12600,0,PVT
20600,130700,0,12200,118500,PVT
20550,31600,100,31500,0,PVT
20500,56800,23900,32900,0,PVT
20450,45300,10700,34600,0,PVT
20400,66400,9800,56600,0,PVT
20350,42200,13600,28600,0,PVT
20300,75700,10500,65200,0,PVT
20250,39100,21600,17500,0,PVT
20200,86200,33000,53200,0,PVT
20150,119400,64100,55300,0,PVT
20100,308900,141200,167700,0,PVT
20050,156400,71600,84800,0,PVT
20000,324800,123400,201400,0,PVT
19950,117500,19900,97600,0,PVT
19900,65200,28500,36700,0,PVT
19850,84400,42200,42200,0,PVT
19800,470700,178400,292300,0,PVT
19750,733900,197600,536300,0,PVT
68300,13500,0,400,13100,REE
68200,700,100,600,0,REE
68100,52400,46700,5700,0,REE
68000,258500,118000,140500,0,REE
67900,73300,7100,66200,0,REE
67800,19500,6500,13000,0,REE
67700,11800,4000,7800,0,REE
67600,9900,3400,6500,0,REE
67500,53100,6200,9400,37500,REE
67400,6900,6800,100,0,REE
67300,6000,0,6000,0,REE
67200,12100,1700,10400,0,REE
67100,7500,0,7500,0,REE
67000,8400,5700,2700,0,REE
66900,6600,800,5800,0,REE
66800,14900,8200,6700,0,REE
66700,18300,7500,10800,0,REE
66600,19500,13300,6200,0,REE
66500,30400,17200,13200,0,REE
66400,10400,6600,3800,0,REE
66300,17900,5600,12300,0,REE
66200,17000,1800,15200,0,REE
66100,12000,5100,6900,0,REE
66000,23300,6600,16700,0,REE
65900,3300,2100,1200,0,REE
65800,9200,7200,2000,0,REE
65700,24400,13800,10600,0,REE
65600,17900,8100,9800,0,REE
65500,50600,25400,25200,0,REE
65400,8600,3100,5500,0,REE
65300,2500,600,1900,0,REE
65200,43600,13700,29900,0,REE
65100,36200,4200,32000,0,REE
65000,107900,22400,85500,0,REE
64900,18100,7700,10400,0,REE
64800,106700,55400,51300,0,REE
64700,13800,600,13200,0,REE
64600,11100,4000,7100,0,REE
64500,20400,5500,14900,0,REE
64400,8000,1200,6800,0,REE
64300,12000,5800,6200,0,REE
64200,3600,0,3600,0,REE
64100,3800,0,3800,0,REE
64000,12100,0,12100,0,REE
63800,200,0,200,0,REE
63700,2200,0,2200,0,REE
63600,300,0,300,0,REE
47500,2000,2000,0,0,SAB
47450,16600,12100,4500,0,SAB
47400,13500,9100,4400,0,SAB
47350,14400,600,13800,0,SAB
47300,14400,400,14000,0,SAB
47250,14400,6600,7800,0,SAB
47200,17100,10300,6800,0,SAB
47150,37800,21100,16700,0,SAB
47100,25700,15300,10400,0,SAB
47050,29800,2100,27700,0,SAB
47000,115100,10500,62300,42300,SAB
46950,25500,700,24800,0,SAB
46900,26600,0,26600,0,SAB
46850,4200,300,3900,0,SAB
46800,19000,9500,9500,0,SAB
46750,12100,10800,1300,0,SAB
46700,15400,6500,8900,0,SAB
46650,7100,3100,4000,0,SAB
46600,26300,6400,2900,17000,SAB
46550,8300,3100,5200,0,SAB
46500,25800,9700,16100,0,SAB
46450,5900,2200,3700,0,SAB
46400,7400,2500,4900,0,SAB
46350,12400,7000,5400,0,SAB
46300,31900,5900,26000,0,SAB
46250,2800,1400,1400,0,SAB
46200,13600,1800,11800,0,SAB
46150,300,0,300,0,SAB
46100,5900,0,5900,0,SAB
46050,6500,1000,5500,0,SAB
46000,61700,23800,37900,0,SAB
45950,7400,7200,200,0,SAB
45900,20900,8800,12100,0,SAB
45850,4100,3100,1000,0,SAB
45800,13800,900,12900,0,SAB
45750,9900,0,9900,0,SAB
45700,17400,200,17200,0,SAB
45650,31100,4200,26900,0,SAB
45600,38900,25000,13900,0,SAB
45550,10800,2200,8600,0,SAB
45500,122200,55000,67200,0,SAB
45450,10900,2000,8900,0,SAB
45400,60800,6400,54400,0,SAB
45350,18000,500,17500,0,SAB
45300,56000,16100,39900,0,SAB
45250,37300,25000,12300,0,SAB
45200,42100,1000,41100,0,SAB
45100,42000,25300,16700,0,SAB
45050,31400,14100,17300,0,SAB
45000,10000,0,10000,0,SAB
16950,8800,1800,0,7000,SBT
16900,732700,235600,272000,225100,SBT
16850,425500,93000,332500,0,SBT
16800,262300,128700,133600,0,SBT
16750,212000,64100,147900,0,SBT
16700,334900,110900,224000,0,SBT
16650,199400,82300,117100,0,SBT
16600,274000,175900,98100,0,SBT
16550,41100,11000,30100,0,SBT
16500,517300,342900,174400,0,SBT
16450,91800,47800,44000,0,SBT
16400,34900,900,34000,0,SBT
16350,68800,32900,35900,0,SBT
16300,9000,0,9000,0,SBT
58400,1600,1600,0,0,SCS
58300,2100,2100,0,0,SCS
58200,23400,16200,7200,0,SCS
58100,31300,6300,17300,7700,SCS
58000,35000,17300,17700,0,SCS
57900,38800,15600,23200,0,SCS
57800,32900,4000,17900,11000,SCS
57700,14000,3000,11000,0,SCS
57600,12200,1200,11000,0,SCS
57500,8700,1300,7400,0,SCS
57400,1800,300,1500,0,SCS
57300,600,0,600,0,SCS
57200,21900,7900,14000,0,SCS
57100,4900,3900,1000,0,SCS
57000,15500,3600,11900,0,SCS
56900,100,0,100,0,SCS
56800,800,0,800,0,SCS
56700,500,0,500,0,SCS
56600,3000,2000,1000,0,SCS
56500,6400,100,6300,0,SCS
56400,24500,23100,1400,0,SCS
56300,11100,8600,2500,0,SCS
56200,30000,18800,11200,0,SCS
56100,27900,13500,14400,0,SCS
56000,43000,10000,33000,0,SCS
55900,1900,100,1800,0,SCS
55800,3600,1300,2300,0,SCS
55700,2500,300,2200,0,SCS
55600,9600,2300,7300,0,SCS
55500,39400,16500,22900,0,SCS
55400,29000,14800,14200,0,SCS
55300,13400,7000,6400,0,SCS
55200,29200,15400,13800,0,SCS
55100,48100,14500,33600,0,SCS
55000,62900,21000,41900,0,SCS
54900,15200,5300,9900,0,SCS
54800,5400,0,5400,0,SCS
13350,5000,5000,0,0,SHB
13300,6516500,6079100,437400,0,SHB
13250,4880900,4583800,297100,0,SHB
13200,18958600,11944200,2561100,4453300,SHB
13150,5772700,3758500,2014200,0,SHB
13100,4163300,2865400,1297900,0,SHB
13050,4661800,2773300,1477600,410900,SHB
13000,10132900,6602500,3530400,0,SHB
12950,13841700,7626400,6215300,0,SHB
12900,12072000,3744500,8327500,0,SHB
12850,6623100,3266200,3356900,0,SHB
12800,6926000,2800400,4125600,0,SHB
12750,5968500,2125000,3843500,0,SHB
12700,8698000,5843200,2854800,0,SHB
12650,8147300,5319100,2828200,0,SHB
12600,10923200,5285200,5638000,0,SHB
12550,9284300,5809100,3475200,0,SHB
12500,14116500,6176000,7940500,0,SHB
12450,12620700,4700600,7920100,0,SHB
12400,9950900,2472800,7478100,0,SHB
12350,7730100,1848100,5882000,0,SHB
12300,40728800,23585400,17143400,0,SHB
59500,200,200,0,0,SIP
59400,1100,1100,0,0,SIP
59200,1100,1100,0,0,SIP
59100,700,700,0,0,SIP
59000,3300,3200,100,0,SIP
58900,3200,400,2800,0,SIP
58800,5600,1700,3900,0,SIP
58700,19100,200,18900,0,SIP
58600,35600,3100,32500,0,SIP
58500,44700,11700,33000,0,SIP
58400,30400,7700,22700,0,SIP
58300,47500,1900,41900,3700,SIP
58200,25000,0,25000,0,SIP
58100,25600,9900,15700,0,SIP
58000,30900,0,30900,0,SIP
57800,1000,1000,0,0,SIP
57700,8400,0,8400,0,SIP
57600,10500,0,10500,0,SIP
57500,4100,0,4100,0,SIP
57400,6200,0,6200,0,SIP
57300,3100,0,3100,0,SIP
57200,1900,0,1900,0,SIP
57100,12100,6700,5400,0,SIP
57000,40600,14100,26500,0,SIP
56900,2700,1600,1100,0,SIP
56800,8300,0,8300,0,SIP
56700,10600,0,10600,0,SIP
56600,14200,3600,10600,0,SIP
56500,17900,9500,8400,0,SIP
56400,8800,3000,5800,0,SIP
56300,16200,1800,14400,0,SIP
56200,26900,8400,18500,0,SIP
56100,64000,7900,27200,28900,SIP
56000,147000,38100,108900,0,SIP
55900,815000,549900,265100,0,SIP
87800,100,0,0,100,SJS
87700,100,0,100,0,SJS
86900,200,200,0,0,SJS
86500,100,0,100,0,SJS
86400,300,0,300,0,SJS
86300,1600,200,1400,0,SJS
86200,1400,0,1400,0,SJS
86100,2100,0,2100,0,SJS
85100,300,0,300,0,SJS
85000,300,0,300,0,SJS
84700,700,0,0,700,SJS
84000,1100,500,600,0,SJS
83900,200,200,0,0,SJS
83500,100,0,100,0,SJS
83000,300,0,300,0,SJS
82900,1100,600,500,0,SJS
82500,1300,0,1300,0,SJS
82100,1000,0,1000,0,SJS
82000,1600,200,1400,0,SJS
81900,1000,1000,0,0,SJS
81800,4400,0,4400,0,SJS
81700,21700,13400,8300,0,SJS
19200,145800,40400,0,105400,SSB
19150,153800,153800,0,0,SSB
19100,145900,144400,1500,0,SSB
19050,116300,98700,17600,0,SSB
19000,106700,101600,5100,0,SSB
18950,103700,95200,8500,0,SSB
18900,122800,110100,12700,0,SSB
18850,234500,176300,58200,0,SSB
18800,242100,192100,27400,22600,SSB
18750,292200,154700,137500,0,SSB
18700,190600,20100,170500,0,SSB
18650,97100,4200,92900,0,SSB
18600,75200,17600,57600,0,SSB
18550,26100,0,26100,0,SSB
18500,78400,18800,59600,0,SSB
18450,62400,4500,57900,0,SSB
18400,166300,1500,164800,0,SSB
18350,229200,36100,193100,0,SSB
18300,30000,4500,25500,0,SSB
18250,3200,0,3200,0,SSB
22900,80100,80100,0,0,SSI
22850,621100,372500,248600,0,SSI
22800,1189100,562200,626900,0,SSI
22750,1347200,335400,1011800,0,SSI
22700,730500,171900,558600,0,SSI
22650,1004300,336100,668200,0,SSI
22600,1213000,316000,897000,0,SSI
22550,578900,71400,507500,0,SSI
22500,1457900,51200,811400,595300,SSI
22450,654400,410400,244000,0,SSI
22400,943100,415700,527400,0,SSI
22350,529600,202700,326900,0,SSI
22300,739100,381100,358000,0,SSI
22250,1346400,172800,169400,1004200,SSI
22200,856300,558000,298300,0,SSI
22150,672900,484300,188600,0,SSI
22100,816200,369800,446400,0,SSI
22050,702900,265100,437800,0,SSI
22000,1471400,500300,971100,0,SSI
21950,878300,585700,292600,0,SSI
21900,523100,273500,249600,0,SSI
21850,204600,138900,65700,0,SSI
21800,465600,157300,308300,0,SSI
21750,395800,237700,158100,0,SSI
21700,573400,430200,143200,0,SSI
21650,1459200,896600,562600,0,SSI
21600,2121300,1083200,1038100,0,SSI
21550,2428300,1090000,1338300,0,SSI
21500,2323500,596600,1726900,0,SSI
21450,1150700,632800,517900,0,SSI
21400,2517400,1018300,1499100,0,SSI
21350,3676900,1493000,2183900,0,SSI
21300,12784700,6210500,6574200,0,SSI
40650,1581100,150000,0,1431100,STB
40600,509000,460400,48600,0,STB
40550,442700,277700,165000,0,STB
40500,679200,496300,182900,0,STB
40450,1118900,573300,300300,245300,STB
40400,577800,323800,254000,0,STB
40350,519500,362300,157200,0,STB
40300,787000,395900,391100,0,STB
40250,343300,53000,290300,0,STB
40200,371700,145700,226000,0,STB
40150,104600,13500,91100,0,STB
40100,111800,70000,41800,0,STB
40050,160700,52300,108400,0,STB
40000,750300,568700,181600,0,STB
39950,379200,249500,129700,0,STB
39900,929100,388300,540800,0,STB
39850,471400,266200,205200,0,STB
39800,614300,372600,241700,0,STB
39750,161700,110200,51500,0,STB
39700,614800,304500,310300,0,STB
39650,465700,251800,213900,0,STB
39600,848400,297000,551400,0,STB
39550,406600,154000,252600,0,STB
39500,650300,273600,376700,0,STB
39450,144400,40400,104000,0,STB
39400,76400,48100,28300,0,STB
39350,85500,82600,2900,0,STB
39300,426600,209100,217500,0,STB
39250,319000,217100,101900,0,STB
39200,860300,375600,484700,0,STB
39150,362400,168700,193700,0,STB
39100,317300,121800,195500,0,STB
39050,307700,118200,189500,0,STB
39000,1812900,1104300,708600,0,STB
38950,800100,323800,476300,0,STB
38900,1192700,479400,713300,0,STB
38850,1169300,442900,726400,0,STB
38800,1038800,322700,716100,0,STB
38750,683600,320500,363100,0,STB
38700,521800,119500,402300,0,STB
38650,582100,142400,439700,0,STB
38600,995600,527300,468300,0,STB
38550,408800,233900,174900,0,STB
38500,642400,162800,479600,0,STB
38450,126300,54700,71600,0,STB
38400,28700,22800,5900,0,STB
38350,35600,25000,10600,0,STB
38300,185600,106700,78900,0,STB
38250,65800,11100,54700,0,STB
38200,51600,5700,45900,0,STB
38150,20100,2600,17500,0,STB
38100,454700,121800,332900,0,STB
38050,262700,1900,260800,0,STB
38000,611900,133300,478600,0,STB
37950,114000,70000,44000,0,STB
37900,237400,41500,195900,0,STB
37850,98500,48300,50200,0,STB
37800,177600,15000,162600,0,STB
37750,292400,111700,180700,0,STB
37700,1198300,230500,967800,0,STB
37650,1711500,305200,1406300,0,STB
29700,8800,5800,3000,0,SZC
29650,21700,11000,10700,0,SZC
29600,18400,5600,12800,0,SZC
29550,37300,17500,19800,0,SZC
29500,103400,27300,47700,28400,SZC
29450,54000,11600,42400,0,SZC
29400,122700,25100,97600,0,SZC
29350,135900,52100,83800,0,SZC
29300,46400,0,46400,0,SZC
29250,32800,19500,13300,0,SZC
29200,30500,100,30400,0,SZC
29150,8500,3100,5400,0,SZC
29100,21800,2800,19000,0,SZC
29050,15100,3000,12100,0,SZC
29000,123900,200,123700,0,SZC
28950,7500,3400,4100,0,SZC
28900,14600,1800,12800,0,SZC
28850,10000,3200,6800,0,SZC
28800,38000,18000,20000,0,SZC
28750,43100,10500,32600,0,SZC
28700,30500,3400,27100,0,SZC
28650,16900,900,16000,0,SZC
28600,15600,300,15300,0,SZC
28550,9800,1900,7900,0,SZC
28500,56600,2000,54600,0,SZC
28450,3900,1200,2700,0,SZC
28400,8300,0,8300,0,SZC
28350,2600,1400,1200,0,SZC
28300,11200,4500,6700,0,SZC
28250,1900,1400,500,0,SZC
28200,80900,30700,50200,0,SZC
28150,13600,0,13600,0,SZC
28100,24200,1000,23200,0,SZC
28050,7900,1300,6600,0,SZC
28000,221500,21800,83900,115800,SZC
27950,54400,24000,30400,0,SZC
27900,532400,272400,260000,0,SZC
27850,1961200,1315500,645700,0,SZC
25650,32700,22900,9800,0,TCB
25600,296100,237500,58600,0,TCB
25550,859400,422700,436700,0,TCB
25500,1495000,707000,788000,0,TCB
25450,1261700,650700,611000,0,TCB
25400,1306400,273000,1033400,0,TCB
25350,1396800,448700,948100,0,TCB
25300,855100,167000,688100,0,TCB
25250,1421000,307100,263400,850500,TCB
25200,1415600,448100,967500,0,TCB
25150,1152800,85500,295000,772300,TCB
25100,412800,117800,295000,0,TCB
25050,682800,408700,274100,0,TCB
25000,1464000,671300,792700,0,TCB
24950,558300,391900,166400,0,TCB
24900,999500,541800,457700,0,TCB
24850,545700,331700,214000,0,TCB
24800,1310900,710800,600100,0,TCB
24750,1015500,509700,505800,0,TCB
24700,1302900,612000,690900,0,TCB
24650,919900,392500,527400,0,TCB
24600,956300,218200,738100,0,TCB
24550,494300,43100,451200,0,TCB
24500,579700,72500,507200,0,TCB
24450,740800,465600,275200,0,TCB
24400,903700,199900,703800,0,TCB
24350,330800,68700,262100,0,TCB
24300,414000,68500,345500,0,TCB
24250,109000,30800,78200,0,TCB
24200,246200,78600,167600,0,TCB
24150,248600,82400,166200,0,TCB
24100,471200,80600,390600,0,TCB
